episode,episode_steps,running_avg_100,avg_loss
0,15,15.0000,0.0
1,43,29.0000,0.0
2,13,23.6667,0.0
3,11,20.5000,0.0
4,18,20.0000,0.0
5,12,18.6667,0.0
6,17,18.4286,0.6257130205631256
7,30,19.8750,0.5468057741721472
8,18,19.6667,0.4474423709842894
9,17,19.4000,0.39083709611612205
10,44,21.6364,0.2851851260797544
11,10,20.6667,0.19607773572206497
12,14,20.1538,0.1640356257557869
13,42,21.7143,0.12202733684153784
14,14,21.2000,0.09072315746120044
15,30,21.7500,0.07689184695482254
16,22,21.7647,0.06377713788639415
17,25,21.9444,0.06116924732923508
18,12,21.4211,0.05694496724754572
19,13,21.0000,0.056056769708028205
20,11,20.5238,0.055606635118072685
21,24,20.6818,0.05664129710445801
22,15,20.4348,0.05026692897081375
23,11,20.0417,0.05184689231894233
24,12,19.7200,0.0527504775673151
25,32,20.1923,0.058661111746914685
26,12,19.8889,0.055976804345846176
27,13,19.6429,0.05748240792980561
28,16,19.5172,0.05674330051988363
29,17,19.4333,0.05524713458383784
30,25,19.6129,0.06394803836941719
31,12,19.3750,0.059370880015194416
32,10,19.0909,0.06853766217827797
33,14,18.9412,0.06509951142860311
34,11,18.7143,0.0742931989106265
35,12,18.5278,0.08654665077726047
36,15,18.4324,0.07742749030391376
37,18,18.4211,0.08261989946994516
38,32,18.7692,0.08410288405138999
39,14,18.6500,0.07877916975745133
40,9,18.4146,0.08888664924436146
41,9,18.1905,0.08433919896682103
42,16,18.1395,0.08592660445719957
43,10,17.9545,0.0874282993376255
44,10,17.7778,0.09682552851736545
45,15,17.7174,0.09913004587093989
46,15,17.6596,0.08588083709279697
47,13,17.5625,0.09799931112390298
48,11,17.4286,0.09289554743604227
49,10,17.2800,0.10345687121152877
50,11,17.1569,0.11612719974734566
51,19,17.1923,0.10657612273567602
52,12,17.0943,0.10794769910474618
53,13,17.0185,0.11541694775223732
54,16,17.0000,0.11828901642002165
55,12,16.9107,0.10673062565426032
56,13,16.8421,0.11146662040398671
57,16,16.8276,0.12337410519830883
58,11,16.7288,0.1116360304030505
59,13,16.6667,0.12094075977802277
60,11,16.5738,0.12193249707872217
61,18,16.5968,0.12346494052973059
62,10,16.4921,0.12690162360668183
63,9,16.3750,0.11404665973451403
64,13,16.3231,0.14300732543835273
65,15,16.3030,0.13398388090233007
66,13,16.2537,0.1394261740721189
67,14,16.2206,0.14323350361415318
68,16,16.2174,0.1271427534520626
69,13,16.1714,0.14255220672258964
70,15,16.1549,0.14833841969569525
71,13,16.1111,0.14979129628493235
72,11,16.0411,0.13021097467704254
73,10,15.9595,0.15341710671782494
74,18,15.9867,0.14629877669115862
75,18,16.0132,0.13639037352469233
76,11,15.9481,0.1460685750300234
