episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
0,12,12.0,0.8962977700133636,,,,0,0,0,0
1,38,38.0,0.8642449569501808,,,,0,0,0,0
2,33,33.0,0.8373621156347208,,,,0,0,0,0
3,30,30.0,0.8136665456086175,,,,0,0,0,0
4,24,24.0,0.7952055345693663,,,,0,0,0,0
5,29,29.0,0.7734703312898528,,,,0,0,0,0
6,19,19.0,0.7595614478658206,,,,0,0,0,0
7,19,19.0,0.7459092533339262,,,,0,0,0,0
8,25,25.0,0.7283289513237596,,,,0,0,0,0
9,15,15.0,0.7179857483649031,,,,0,0,0,0
10,16,16.0,0.7071193721654344,,,,0,0,0,0
11,19,19.0,0.6944349978317936,,,,0,0,0,0
12,28,28.0,0.6761676695528864,,,,0,0,0,0
13,17,17.0,0.665318979820588,,,,0,0,0,0
14,13,13.0,0.6571440704061428,,,,0,0,0,0
15,30,30.0,0.6386718407599901,,,,0,0,0,0
16,16,16.0,0.6290398971515588,,,,0,0,0,0
17,19,19.0,0.617796482047282,,,,0,0,0,0
18,12,12.0,0.6108025317308481,,,,0,0,0,0
19,14,14.0,0.602746241356978,,,,0,0,0,0
20,23,23.0,0.5897486226182284,,,,0,0,0,0
21,16,16.0,0.5808781143842014,,,,0,0,0,0
22,13,13.0,0.5737725829391753,,,,0,0,0,0
23,13,13.0,0.5667570375305199,,,,0,0,0,0
24,16,16.0,0.5582443676984699,,,,0,0,0,0
25,13,13.0,0.551425475073949,,,,0,0,0,0
26,13,13.0,0.5446929384277901,,,,0,0,0,0
27,17,17.0,0.5360173348601832,,,,0,0,0,0
28,12,12.0,0.5299798548299866,,,,0,0,0,0
29,15,15.0,0.5225322073168491,,,,0,0,0,0
30,35,35.0,0.5055744342422864,,,,0,0,0,0
31,13,13.0,0.4994225654124381,,,,0,0,0,0
32,10,10.0,0.4947434252231927,,,,0,0,0,0
33,12,12.0,0.48918867544297423,,,,0,0,0,0
34,16,16.0,0.4818832707310748,,,,0,0,0,0
35,14,14.0,0.4755843722879174,,,,0,0,0,0
36,16,16.0,0.4684907033951206,,,,0,0,0,0
37,18,18.0,0.4606422085550583,,,,0,0,0,0
38,31,31.0,0.44744582099038566,,,,0,0,0,0
39,10,10.0,0.4432737669488148,,,,0,0,0,0
40,9,9.0,0.43955373041788576,,,,0,0,0,0
41,16,16.0,0.43302083831624044,,,,0,0,0,0
42,9,9.0,0.42939087085475847,,,,0,0,0,0
43,14,14.0,0.42380753437845514,,,,0,0,0,0
44,13,13.0,0.4186911798211121,,,,0,0,0,0
45,17,17.0,0.41209820213919307,,,,0,0,0,0
46,10,10.0,0.4082710001669858,,,,0,0,0,0
47,12,12.0,0.4037276121824085,,,,0,0,0,0
48,12,12.0,0.39923736262927206,,,,0,0,0,0
49,10,10.0,0.3955356312619567,,9.466666666666667,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,0,9.466666666666667,0,1
50,9,9.0,0.3922349607104998,,9.466666666666667,,0,9.466666666666667,0,0
51,18,18.0,0.3857203512540873,,9.466666666666667,,0,9.466666666666667,0,0
52,9,9.0,0.3825059051530634,,9.466666666666667,,0,9.466666666666667,0,0
53,12,12.0,0.3782638598536393,,9.466666666666667,,0,9.466666666666667,0,0
54,9,9.0,0.37511491691428234,,9.466666666666667,,0,9.466666666666667,0,0
55,11,11.0,0.3713037508438254,,9.466666666666667,,0,9.466666666666667,0,0
56,12,12.0,0.36719272339072484,,9.466666666666667,,0,9.466666666666667,0,0
57,15,15.0,0.36212148783642245,,9.466666666666667,,0,9.466666666666667,0,0
58,10,10.0,0.3587818596784472,,9.466666666666667,,0,9.466666666666667,0,0
59,10,10.0,0.3554748129989029,,9.466666666666667,,0,9.466666666666667,0,0
60,12,12.0,0.35154891719894527,,9.466666666666667,,0,9.466666666666667,0,0
61,16,16.0,0.34638572194979617,,9.466666666666667,,0,9.466666666666667,0,0
62,11,11.0,0.34288271589714725,,9.466666666666667,,0,9.466666666666667,0,0
63,9,9.0,0.34004458627038986,,9.466666666666667,,0,9.466666666666667,0,0
64,14,14.0,0.33567919378748245,,9.466666666666667,,0,9.466666666666667,0,0
