episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
90,11,11.0,0.5340445145216673,,9.266666666666667,,0,9.266666666666667,0,0
91,12,12.0,0.5316471228344583,,9.266666666666667,,0,9.266666666666667,0,0
92,15,15.0,0.5286677611767165,,9.266666666666667,,0,9.266666666666667,0,0
93,14,14.0,0.5259043422193581,,9.266666666666667,,0,9.266666666666667,0,0
94,10,10.0,0.52394065193456,,9.266666666666667,,0,9.266666666666667,0,0
95,11,11.0,0.5217903421201369,,9.266666666666667,,0,9.266666666666667,0,0
96,18,18.0,0.5182935616498834,,9.266666666666667,,0,9.266666666666667,0,0
97,14,14.0,0.5155925303017783,,9.266666666666667,,0,9.266666666666667,0,0
98,10,10.0,0.513673172759888,,9.266666666666667,,0,9.266666666666667,0,0
99,13,13.0,0.5111903389981356,14.92,10.6,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,14.92,10.6,1,1
100,15,15.0,0.5083427577539514,14.85,10.6,,14.92,10.6,0,0
101,13,13.0,0.5058896963721884,14.56,10.6,,14.92,10.6,0,0
102,14,14.0,0.5032632584901311,14.57,10.6,,14.92,10.6,0,0
103,16,16.0,0.5002809500773964,14.44,10.6,,14.92,10.6,0,0
104,11,11.0,0.49824250625671473,14.37,10.6,,14.92,10.6,0,0
105,12,12.0,0.49602973990024596,14.36,10.6,,14.92,10.6,0,0
106,11,11.0,0.4940113963265555,14.29,10.6,,14.92,10.6,0,0
107,13,13.0,0.4916383810083172,14.31,10.6,,14.92,10.6,0,0
108,15,15.0,0.4889167513863613,14.09,10.6,,14.92,10.6,0,0
109,13,13.0,0.486572191583294,14.11,10.6,,14.92,10.6,0,0
110,10,10.0,0.4847775988476068,14.02,10.6,,14.92,10.6,0,0
111,38,38.0,0.4780282286296008,14.29,10.6,,14.92,10.6,0,0
112,22,22.0,0.4741709087725524,14.39,10.6,,14.92,10.6,0,0
113,9,9.0,0.4726034221554956,14.36,10.6,,14.92,10.6,0,0
114,14,14.0,0.4701771588569292,14.27,10.6,,14.92,10.6,0,0
115,17,17.0,0.46725058936739033,14.33,10.6,,14.92,10.6,0,0
116,15,15.0,0.46468606329083584,14.39,10.6,,14.92,10.6,0,0
117,8,8.0,0.46332507784415805,14.34,10.6,,14.92,10.6,0,0
118,11,11.0,0.46146136595361253,14.13,10.6,,14.92,10.6,0,0
119,10,10.0,0.4597747301692097,14.06,10.6,,14.92,10.6,0,0
120,12,12.0,0.4577603360892468,14.03,10.6,,14.92,10.6,0,0
121,28,28.0,0.45310038812998704,14.16,10.6,,14.92,10.6,0,0
122,10,10.0,0.45144969802450796,14.14,10.6,,14.92,10.6,0,0
123,20,20.0,0.44816957734065355,14.22,10.6,,14.92,10.6,0,0
124,28,28.0,0.44362463495214377,14.36,10.6,,14.92,10.6,0,0
125,15,15.0,0.4412123047470637,14.36,10.6,,14.92,10.6,0,0
126,24,24.0,0.4373848578918167,14.46,10.6,,14.92,10.6,0,0
127,13,13.0,0.4353281231667166,14.46,10.6,,14.92,10.6,0,0
128,21,21.0,0.4320299445054784,14.49,10.6,,14.92,10.6,0,0
129,18,18.0,0.4292265885375951,14.49,10.6,,14.92,10.6,0,0
130,24,24.0,0.4255224398560018,14.58,10.6,,14.92,10.6,0,0
131,9,9.0,0.4241432291678633,14.5,10.6,,14.92,10.6,0,0
132,20,20.0,0.4210973967776066,14.57,10.6,,14.92,10.6,0,0
133,13,13.0,0.4191316336711912,14.57,10.6,,14.92,10.6,0,0
134,11,11.0,0.41747687384517757,14.52,10.6,,14.92,10.6,0,0
135,12,12.0,0.41568060316364636,14.51,10.6,,14.92,10.6,0,0
136,10,10.0,0.414190788927494,14.45,10.6,,14.92,10.6,0,0
137,12,12.0,0.41241146406951207,14.47,10.6,,14.92,10.6,0,0
138,19,19.0,0.4096129464625352,14.53,10.6,,14.92,10.6,0,0
139,26,26.0,0.405820331485287,14.68,10.6,,14.92,10.6,0,0
140,29,29.0,0.40163992713770996,14.83,10.6,,14.92,10.6,0,0
141,13,13.0,0.3997828413442433,14.85,10.6,,14.92,10.6,0,0
142,11,11.0,0.398219564999062,14.86,10.6,,14.92,10.6,0,0
143,12,12.0,0.39652260123318117,14.69,10.6,,14.92,10.6,0,0
144,10,10.0,0.3951151514525675,14.67,10.6,,14.92,10.6,0,0
145,11,11.0,0.39357394452192745,14.64,10.6,,14.92,10.6,0,0
146,13,13.0,0.3917619102862018,14.66,10.6,,14.92,10.6,0,0
147,31,31.0,0.3874816432419261,14.83,10.6,,14.92,10.6,0,0
148,12,12.0,0.38584005325120346,14.82,10.6,,14.92,10.6,0,0
149,9,9.0,0.38461441858233353,14.78,13.2,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,14.92,13.2,0,1
150,14,14.0,0.3827172971765296,14.81,13.2,,14.92,13.2,0,0
151,30,30.0,0.37869036631913877,15.01,13.2,,15.01,13.2,1,0
152,20,20.0,0.37603451747936845,15.11,13.2,,15.11,13.2,1,0
153,23,23.0,0.37300844971609,15.22,13.2,,15.22,13.2,1,0
154,10,10.0,0.3717020924342759,15.24,13.2,,15.24,13.2,1,0
155,17,17.0,0.36949416156778914,15.33,13.2,,15.33,13.2,1,0
156,16,16.0,0.3674308300138106,15.16,13.2,,15.33,13.2,0,0
157,12,12.0,0.36589263891614615,15.12,13.2,,15.33,13.2,0,0
158,10,10.0,0.36461687406690296,15.03,13.2,,15.33,13.2,0,0
159,33,33.0,0.3604456365855645,15.23,13.2,,15.33,13.2,0,0
160,18,18.0,0.3581952896775338,15.25,13.2,,15.33,13.2,0,0
161,25,25.0,0.3550986190842673,15.38,13.2,,15.38,13.2,1,0
162,18,18.0,0.3528895794013441,15.4,13.2,,15.4,13.2,1,0
163,18,18.0,0.3506976051758335,15.43,13.2,,15.43,13.2,1,0
164,12,12.0,0.3492457046892207,15.45,13.2,,15.45,13.2,1,0
165,12,12.0,0.3478012914252676,15.41,13.2,,15.45,13.2,0,0
166,23,23.0,0.3450536197655717,15.45,13.2,,15.45,13.2,0,0
167,11,11.0,0.34374910994228275,15.39,13.2,,15.45,13.2,0,0
168,19,19.0,0.34151037670469225,15.49,13.2,,15.49,13.2,1,0
169,18,18.0,0.33940631004395394,15.54,13.2,,15.54,13.2,1,0
170,14,14.0,0.33778105788486007,15.52,13.2,,15.54,13.2,0,0
171,15,15.0,0.3360505606829509,15.58,13.2,,15.58,13.2,1,0
172,38,38.0,0.3317163623602855,15.82,13.2,,15.82,13.2,1,0
173,12,12.0,0.33036234516018415,15.82,13.2,,15.82,13.2,0,0
174,13,13.0,0.32890337156867205,15.82,13.2,,15.82,13.2,0,0
175,15,15.0,0.32723006347251593,15.79,13.2,,15.82,13.2,0,0
176,15,15.0,0.32556753464814986,15.8,13.2,,15.82,13.2,0,0
177,14,14.0,0.32402550511357814,15.78,13.2,,15.82,13.2,0,0
178,15,15.0,0.3223836197114229,15.81,13.2,,15.82,13.2,0,0
179,16,16.0,0.3206439316503402,15.82,13.2,,15.82,13.2,0,0
180,14,14.0,0.3191315113226429,15.85,13.2,,15.85,13.2,1,0
181,17,17.0,0.31730722325423233,15.79,13.2,,15.85,13.2,0,0
182,13,13.0,0.3159211674467495,15.8,13.2,,15.85,13.2,0,0
183,13,13.0,0.3145428532841743,15.71,13.2,,15.85,13.2,0,0
184,16,16.0,0.3128570303015539,15.72,13.2,,15.85,13.2,0,0
185,24,24.0,0.3103499860523233,15.84,13.2,,15.85,13.2,0,0
186,20,20.0,0.3082804946489754,15.94,13.2,,15.94,13.2,1,0
187,14,14.0,0.30684242466268763,15.97,13.2,,15.97,13.2,1,0
188,29,29.0,0.30389101718430367,16.08,13.2,,16.08,13.2,1,0
189,13,13.0,0.3025798959522117,16.1,13.2,,16.1,13.2,1,0
190,29,29.0,0.299681415784661,16.28,13.2,,16.28,13.2,1,0
191,24,24.0,0.2973099103032693,16.4,13.2,,16.4,13.2,1,0
192,33,33.0,0.2940888728869374,16.58,13.2,,16.58,13.2,1,0
193,27,27.0,0.29148733037332475,16.71,13.2,,16.71,13.2,1,0
194,38,38.0,0.28787679240682296,16.99,13.2,,16.99,13.2,1,0
195,22,22.0,0.28581334065607145,17.1,13.2,,17.1,13.2,1,0
196,19,19.0,0.2840469410354538,17.11,13.2,,17.11,13.2,1,0
197,33,33.0,0.2810131424062512,17.3,13.2,,17.3,13.2,1,0
198,33,33.0,0.27802217315893557,17.53,13.2,,17.53,13.2,1,0
199,27,27.0,0.2756064503193477,17.67,32.666666666666664,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,17.67,32.666666666666664,1,1
200,29,29.0,0.27304289621053407,17.81,32.666666666666664,,17.81,32.666666666666664,1,0
201,32,32.0,0.2702510720026911,18.0,32.666666666666664,,18.0,32.666666666666664,1,0
202,25,25.0,0.26809658452460994,18.11,32.666666666666664,,18.11,32.666666666666664,1,0
203,15,15.0,0.26681498724711855,18.1,32.666666666666664,,18.11,32.666666666666664,0,0
204,14,14.0,0.2656262795240678,18.13,32.666666666666664,,18.13,32.666666666666664,1,0
205,33,33.0,0.2628525329427789,18.34,32.666666666666664,,18.34,32.666666666666664,1,0
206,22,22.0,0.2610251573523129,18.45,32.666666666666664,,18.45,32.666666666666664,1,0
207,17,17.0,0.25962491033027846,18.49,32.666666666666664,,18.49,32.666666666666664,1,0
208,21,21.0,0.25790929328679946,18.55,32.666666666666664,,18.55,32.666666666666664,1,0
209,43,43.0,0.2544444263993565,18.85,32.666666666666664,,18.85,32.666666666666664,1,0
210,23,23.0,0.25261730797066884,18.98,32.666666666666664,,18.98,32.666666666666664,1,0
211,24,24.0,0.25072995532893183,18.84,32.666666666666664,,18.98,32.666666666666664,0,0
212,13,13.0,0.24971575869509785,18.75,32.666666666666664,,18.98,32.666666666666664,0,0
213,12,12.0,0.2487846057226273,18.78,32.666666666666664,,18.98,32.666666666666664,0,0
214,29,29.0,0.2465540952605583,18.93,32.666666666666664,,18.98,32.666666666666664,0,0
215,39,39.0,0.24359804890905962,19.15,32.666666666666664,,19.15,32.666666666666664,1,0
216,29,29.0,0.2414319393046203,19.29,32.666666666666664,,19.29,32.666666666666664,1,0
217,83,83.0,0.23537989101825332,20.04,32.666666666666664,,20.04,32.666666666666664,1,0
218,27,27.0,0.23345734817836708,20.2,32.666666666666664,,20.2,32.666666666666664,1,0
219,32,32.0,0.23120755118877342,20.42,32.666666666666664,,20.42,32.666666666666664,1,0
220,46,46.0,0.22802732976962622,20.76,32.666666666666664,,20.76,32.666666666666664,1,0
221,41,41.0,0.22524542403992928,20.89,32.666666666666664,,20.89,32.666666666666664,1,0
222,21,21.0,0.2238394635733737,21.0,32.666666666666664,,21.0,32.666666666666664,1,0
223,38,38.0,0.22132745636961126,21.18,32.666666666666664,,21.18,32.666666666666664,1,0
224,38,38.0,0.21885624154142685,21.28,32.666666666666664,,21.28,32.666666666666664,1,0
225,42,42.0,0.21617156072121815,21.55,32.666666666666664,,21.55,32.666666666666664,1,0
226,28,28.0,0.21440857386027237,21.59,32.666666666666664,,21.59,32.666666666666664,1,0
227,34,34.0,0.21229620071157415,21.8,32.666666666666664,,21.8,32.666666666666664,1,0
228,34,34.0,0.2102145458742932,21.93,32.666666666666664,,21.93,32.666666666666664,1,0
229,55,55.0,0.2069110623722369,22.3,32.666666666666664,,22.3,32.666666666666664,1,0
230,38,38.0,0.20467395473830768,22.44,32.666666666666664,,22.44,32.666666666666664,1,0
231,83,83.0,0.1999131628931855,23.18,32.666666666666664,,23.18,32.666666666666664,1,0
232,42,42.0,0.1975681865086051,23.4,32.666666666666664,,23.4,32.666666666666664,1,0
233,51,51.0,0.19477717702723588,23.78,32.666666666666664,,23.78,32.666666666666664,1,0
234,32,32.0,0.19305701033487654,23.99,32.666666666666664,,23.99,32.666666666666664,1,0
235,40,40.0,0.1909398861506048,24.27,32.666666666666664,,24.27,32.666666666666664,1,0
236,35,35.0,0.1891170975458445,24.52,32.666666666666664,,24.52,32.666666666666664,1,0
237,60,60.0,0.1860555605303344,25.0,32.666666666666664,,25.0,32.666666666666664,1,0
238,41,41.0,0.18400856754186315,25.22,32.666666666666664,,25.22,32.666666666666664,1,0
239,39,39.0,0.1820946996427662,25.35,32.666666666666664,,25.35,32.666666666666664,1,0
240,41,41.0,0.18011706010746725,25.47,32.666666666666664,,25.47,32.666666666666664,1,0
241,43,43.0,0.1780801425180108,25.77,32.666666666666664,,25.77,32.666666666666664,1,0
242,64,64.0,0.17511748220979065,26.3,32.666666666666664,,26.3,32.666666666666664,1,0
243,28,28.0,0.17384678671541837,26.46,32.666666666666664,,26.46,32.666666666666664,1,0
244,51,51.0,0.17157132943700626,26.87,32.666666666666664,,26.87,32.666666666666664,1,0
245,37,37.0,0.16995152335652813,27.13,32.666666666666664,,27.13,32.666666666666664,1,0
246,30,30.0,0.16865699186601557,27.3,32.666666666666664,,27.3,32.666666666666664,1,0
247,62,62.0,0.16603406825764222,27.61,32.666666666666664,,27.61,32.666666666666664,1,0
248,73,73.0,0.1630342736373523,28.22,32.666666666666664,,28.22,32.666666666666664,1,0
249,58,58.0,0.16071723110265418,28.71,45.7,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,28.71,45.7,1,1
250,77,77.0,0.1577292690683742,29.34,45.7,,29.34,45.7,1,0
251,32,32.0,0.15651638282282299,29.36,45.7,,29.36,45.7,1,0
252,43,43.0,0.15491267776864526,29.59,45.7,,29.59,45.7,1,0
253,44,44.0,0.1533021452509401,29.8,45.7,,29.8,45.7,1,0
254,86,86.0,0.15024109032631106,30.56,45.7,,30.56,45.7,1,0
255,29,29.0,0.14923418294688176,30.68,45.7,,30.68,45.7,1,0
256,42,42.0,0.14779802791075064,30.94,45.7,,30.94,45.7,1,0
257,43,43.0,0.14635435642634576,31.25,45.7,,31.25,45.7,1,0
258,132,132.0,0.14208606969424842,32.47,45.7,,32.47,45.7,1,0
259,52,52.0,0.14047015305837196,32.66,45.7,,32.66,45.7,1,0
260,31,31.0,0.13952390246526192,32.79,45.7,,32.79,45.7,1,0
261,40,40.0,0.1383214607968949,32.94,45.7,,32.94,45.7,1,0
262,80,80.0,0.13597786223959885,33.56,45.7,,33.56,45.7,1,0
263,83,83.0,0.13363026777115217,34.21,45.7,,34.21,45.7,1,0
264,41,41.0,0.13250122549835253,34.5,45.7,,34.5,45.7,1,0
265,49,49.0,0.1311777842736542,34.87,45.7,,34.87,45.7,1,0
266,48,48.0,0.1299081623861001,35.12,45.7,,35.12,45.7,1,0
267,114,114.0,0.12699598654571878,36.15,45.7,,36.15,45.7,1,0
268,39,39.0,0.12603210317145033,36.35,45.7,,36.35,45.7,1,0
269,73,73.0,0.12427086909325734,36.9,45.7,,36.9,45.7,1,0
270,81,81.0,0.12238037422270695,37.57,45.7,,37.57,45.7,1,0
271,76,76.0,0.12066557651920237,38.18,45.7,,38.18,45.7,1,0
272,39,39.0,0.11980717497817028,38.19,45.7,,38.19,45.7,1,0
273,48,48.0,0.1187702908277441,38.55,45.7,,38.55,45.7,1,0
274,57,57.0,0.11756652093159685,38.99,45.7,,38.99,45.7,1,0
275,69,69.0,0.11614833056215526,39.53,45.7,,39.53,45.7,1,0
276,49,49.0,0.1151665062220376,39.87,45.7,,39.87,45.7,1,0
277,57,57.0,0.1140501615330731,40.3,45.7,,40.3,45.7,1,0
278,42,42.0,0.113244958221287,40.57,45.7,,40.57,45.7,1,0
279,78,78.0,0.11178769346651965,41.19,45.7,,41.19,45.7,1,0
280,54,54.0,0.11080712624669992,41.59,45.7,,41.59,45.7,1,0
281,53,53.0,0.10986664864791504,41.95,45.7,,41.95,45.7,1,0
282,89,89.0,0.10833487504273256,42.71,45.7,,42.71,45.7,1,0
283,71,71.0,0.10715432600862157,43.29,45.7,,43.29,45.7,1,0
284,59,59.0,0.10620041038448173,43.72,45.7,,43.72,45.7,1,0
285,94,94.0,0.10472982760682778,44.42,45.7,,44.42,45.7,1,0
286,70,70.0,0.1036727594488388,44.92,45.7,,44.92,45.7,1,0
287,85,85.0,0.10243130652740357,45.63,45.7,,45.63,45.7,1,0
288,57,57.0,0.10162390856906607,45.91,45.7,,45.91,45.7,1,0
289,117,117.0,0.10002746087180271,46.95,45.7,,46.95,45.7,1,0
290,68,68.0,0.09913592435509153,47.34,45.7,,47.34,45.7,1,0
291,70,70.0,0.09824504634576384,47.8,45.7,,47.8,45.7,1,0
292,82,82.0,0.09723505089061157,48.29,45.7,,48.29,45.7,1,0
293,57,57.0,0.09655371033451217,48.59,45.7,,48.59,45.7,1,0
294,83,83.0,0.09559103102636815,49.04,45.7,,49.04,45.7,1,0
295,73,73.0,0.09477232841473648,49.55,45.7,,49.55,45.7,1,0
296,62,62.0,0.0940969304649461,49.98,45.7,,49.98,45.7,1,0
297,74,74.0,0.09331407531377511,50.39,45.7,,50.39,45.7,1,0
298,106,106.0,0.09223529121827502,51.12,45.7,,51.12,45.7,1,0
299,105,105.0,0.09121417164312054,51.9,95.96666666666667,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,51.9,95.96666666666667,1,1
300,145,145.0,0.08987788542661908,53.06,95.96666666666667,,53.06,95.96666666666667,1,0
301,61,61.0,0.08934019744682904,53.35,95.96666666666667,,53.35,95.96666666666667,1,0
302,105,105.0,0.08844713102477121,54.15,95.96666666666667,,54.15,95.96666666666667,1,0
303,99,99.0,0.08764130778151945,54.99,95.96666666666667,,54.99,95.96666666666667,1,0
304,97,97.0,0.0868844091516643,55.82,95.96666666666667,,55.82,95.96666666666667,1,0
305,65,65.0,0.0863946240241835,56.14,95.96666666666667,,56.14,95.96666666666667,1,0
306,74,74.0,0.08585346656473418,56.66,95.96666666666667,,56.66,95.96666666666667,1,0
307,88,88.0,0.08523198838483749,57.37,95.96666666666667,,57.37,95.96666666666667,1,0
308,152,152.0,0.08421249464126528,58.68,95.96666666666667,,58.68,95.96666666666667,1,0
309,150,150.0,0.08326978965236784,59.75,95.96666666666667,,59.75,95.96666666666667,1,0
310,67,67.0,0.08286800175865863,60.19,95.96666666666667,,60.19,95.96666666666667,1,0
311,107,107.0,0.0822499139545255,61.02,95.96666666666667,,61.02,95.96666666666667,1,0
312,89,89.0,0.08175707246801396,61.78,95.96666666666667,,61.78,95.96666666666667,1,0
313,104,104.0,0.08120460883538995,62.7,95.96666666666667,,62.7,95.96666666666667,1,0
314,102,102.0,0.08068629085691578,63.43,95.96666666666667,,63.43,95.96666666666667,1,0
315,110,110.0,0.08015226748155013,64.14,95.96666666666667,,64.14,95.96666666666667,1,0
316,101,101.0,0.07968373261050427,64.86,95.96666666666667,,64.86,95.96666666666667,1,0
317,154,154.0,0.07900744805667854,65.57,95.96666666666667,,65.57,95.96666666666667,1,0
318,93,93.0,0.0786202507262117,66.23,95.96666666666667,,66.23,95.96666666666667,1,0
319,85,85.0,0.07827967766609507,66.76,95.96666666666667,,66.76,95.96666666666667,1,0
320,120,120.0,0.07781961456753424,67.5,95.96666666666667,,67.5,95.96666666666667,1,0
321,126,126.0,0.07736147639204807,68.35,95.96666666666667,,68.35,95.96666666666667,1,0
322,93,93.0,0.0770389275472322,69.07,95.96666666666667,,69.07,95.96666666666667,1,0
323,84,84.0,0.0767584960579952,69.53,95.96666666666667,,69.53,95.96666666666667,1,0
324,97,97.0,0.07644704256875505,70.12,95.96666666666667,,70.12,95.96666666666667,1,0
325,117,117.0,0.07608828557722025,70.87,95.96666666666667,,70.87,95.96666666666667,1,0
326,96,96.0,0.0758071324318374,71.55,95.96666666666667,,71.55,95.96666666666667,1,0
327,97,97.0,0.07553461927483822,72.18,95.96666666666667,,72.18,95.96666666666667,1,0
328,85,85.0,0.07530500449298308,72.69,95.96666666666667,,72.69,95.96666666666667,1,0
329,160,160.0,0.07489495053999273,73.74,95.96666666666667,,73.74,95.96666666666667,1,0
330,115,115.0,0.0746172038140667,74.51,95.96666666666667,,74.51,95.96666666666667,1,0
331,126,126.0,0.07432828011225379,74.94,95.96666666666667,,74.94,95.96666666666667,1,0
332,120,120.0,0.07406732023544535,75.72,95.96666666666667,,75.72,95.96666666666667,1,0
333,146,146.0,0.07376748528782494,76.67,95.96666666666667,,76.67,95.96666666666667,1,0
334,106,106.0,0.07356131556746516,77.41,95.96666666666667,,77.41,95.96666666666667,1,0
335,168,168.0,0.07325324474306442,78.69,95.96666666666667,,78.69,95.96666666666667,1,0
336,115,115.0,0.07305485832213549,79.49,95.96666666666667,,79.49,95.96666666666667,1,0
337,145,145.0,0.07281832990681375,80.34,95.96666666666667,,80.34,95.96666666666667,1,0
338,81,81.0,0.07269249308754527,80.74,95.96666666666667,,80.74,95.96666666666667,1,0
339,134,134.0,0.07249372305974518,81.69,95.96666666666667,,81.69,95.96666666666667,1,0
340,136,136.0,0.07230338472547414,82.64,95.96666666666667,,82.64,95.96666666666667,1,0
341,165,165.0,0.07208694360407213,83.86,95.96666666666667,,83.86,95.96666666666667,1,0
