episode,episode_steps,running_avg_100,avg_loss
0,46,46.0000,0.0
1,40,43.0000,0.0
2,13,33.0000,0.0
3,26,31.2500,0.0
4,11,27.2000,0.5197586814562479
5,20,26.0000,0.510970389842987
6,24,25.7143,0.49734115103880566
7,14,24.2500,0.48497219880421955
8,20,23.7778,0.4818627178668976
9,23,23.7000,0.46756577491760254
10,43,25.4545,0.45367717471989716
11,47,27.2500,0.4296429021791978
12,10,25.9231,0.4177085955937703
13,20,25.5000,0.40331255793571474
14,23,25.3333,0.3920058359702428
15,17,24.8125,0.3879346698522568
16,16,24.2941,0.3747967779636383
17,14,23.7222,0.3627217908700307
18,10,23.0000,0.3524230420589447
19,33,23.5000,0.347165547311306
20,26,23.6190,0.3355698117188045
21,13,23.1364,0.32637475927670795
22,12,22.6522,0.3127977252006531
23,11,22.1667,0.29258376359939575
24,16,21.9200,0.2862594947218895
25,8,21.3846,0.28054919838905334
26,12,21.0370,0.28649306297302246
27,11,20.6786,0.2686239778995514
28,20,20.6552,0.2672406792640686
29,12,20.3667,0.2679028809070587
30,14,20.1613,0.2513117790222168
31,18,20.0938,0.24708043038845062
32,13,19.8788,0.23566394671797752
33,15,19.7353,0.238240584731102
34,12,19.5143,0.2339191436767578
35,13,19.3333,0.2200508750975132
36,22,19.4054,0.2107595145702362
37,12,19.2105,0.2254167099793752
38,10,18.9744,0.20608240365982056
39,11,18.7750,0.20963632315397263
40,11,18.5854,0.21887974441051483
41,11,18.4048,0.1960074504216512
42,13,18.2791,0.19849358002344766
43,15,18.2045,0.19342491030693054
44,12,18.0667,0.19951202968756357
45,14,17.9783,0.1980712910493215
46,10,17.8085,0.17526583870251974
47,8,17.6042,0.17695917934179306
48,16,17.5714,0.17830776795744896
49,10,17.4200,0.1895410418510437
50,15,17.3725,0.17947432026267052
51,13,17.2885,0.16759377717971802
52,19,17.3208,0.1700100064277649
53,11,17.2037,0.16338675220807394
54,10,17.0727,0.16018831729888916
55,12,16.9821,0.1627687613169352
56,10,16.8596,0.16436627507209778
57,23,16.9655,0.14879338443279266
58,10,16.8475,0.14106156677007675
59,11,16.7500,0.14996405442555746
60,13,16.6885,0.15101156135400137
61,12,16.6129,0.1556658297777176
62,12,16.5397,0.14861552913983664
63,13,16.4844,0.15717630088329315
64,10,16.3846,0.15355415642261505
65,12,16.3182,0.1476874053478241
66,12,16.2537,0.13871722171703973
67,10,16.1618,0.13374942541122437
68,11,16.0870,0.12825187047322592
69,12,16.0286,0.14042311906814575
70,12,15.9718,0.13529406984647116
71,14,15.9444,0.13956668972969055
72,12,15.8904,0.13670257230599722
73,9,15.7973,0.14830264449119568
74,9,15.7067,0.16972294449806213
75,9,15.6184,0.13194932788610458
76,18,15.6494,0.13877133429050445
77,20,15.7051,0.14370214939117432
78,12,15.6582,0.13760612905025482
79,13,15.6250,0.13349273055791855
80,13,15.5926,0.1425004651149114
81,10,15.5244,0.1396650125583013
82,9,15.4458,0.14035403728485107
83,10,15.3810,0.12205787003040314
84,10,15.3176,0.12536609545350075
