episode,episode_steps,running_avg_100,avg_loss
0,12,12.0000,0.0
1,9,10.5000,0.0
2,34,18.3333,0.0
3,21,19.0000,0.6010294923415551
4,30,21.2000,0.5311594982941945
5,14,20.0000,0.4603791854211262
6,10,18.5714,0.4282547175884247
7,28,19.7500,0.38179155758449007
8,46,22.6667,0.3101536268773286
9,13,21.7000,0.2512865295776954
10,9,20.5455,0.2286381638712353
11,31,21.4167,0.20111969209486438
12,23,21.5385,0.1604859032060789
13,13,20.9286,0.136964894258059
14,15,20.5333,0.12363983690738678
15,31,21.1875,0.10073813219224254
16,18,21.0000,0.08635988872912195
17,28,21.3889,0.07459133118391037
18,40,22.3684,0.05641951989382506
19,19,22.2000,0.05384467895093717
20,19,22.0476,0.04175676199558534
21,15,21.7273,0.04583812194565932
22,12,21.3043,0.038726145246376596
23,15,21.0417,0.053194765870769815
24,14,20.7600,0.04164122324436903
25,13,20.4615,0.04748936083454352
26,12,20.1481,0.0392055146706601
27,10,19.7857,0.049596624076366426
28,12,19.5172,0.03674951164672772
29,18,19.4667,0.04988787385324637
30,19,19.4516,0.056744934402798354
31,11,19.1875,0.04669734429229389
32,9,18.8788,0.053539248597290784
33,13,18.7059,0.05364801763341977
34,15,18.6000,0.049081784300506116
35,18,18.5833,0.04997891730939349
36,11,18.3784,0.047326266426931725
37,9,18.1316,0.06115398762954606
38,14,18.0256,0.06453974398651294
39,23,18.1500,0.06523290924403978
40,11,17.9756,0.06310987218537113
41,13,17.8571,0.063175055413292
42,28,18.0930,0.06875270678262625
43,14,18.0000,0.0740347561825599
44,15,17.9333,0.06351160469154517
45,18,17.9348,0.07727159539030658
46,10,17.7660,0.0686096765100956
47,11,17.6250,0.06141813471913338
48,10,17.4694,0.10544297583401203
49,14,17.4000,0.08264933446688312
50,26,17.5686,0.08161177410959052
51,10,17.4231,0.06752784792333841
52,11,17.3019,0.09086068922823126
53,18,17.3148,0.0838627370281352
54,9,17.1636,0.07451000354356235
55,14,17.1071,0.10056829705302205
56,10,16.9825,0.09062584033235907
57,13,16.9138,0.11256141702716167
58,11,16.8136,0.1118489063598893
59,10,16.7000,0.09318762570619583
60,10,16.5902,0.10341626890003681
61,16,16.5806,0.11785822175443172
62,16,16.5714,0.1040404955856502
63,15,16.5469,0.10494024939835071
64,13,16.4923,0.13792829502087373
65,13,16.4394,0.11977975643598117
66,16,16.4328,0.0983651599381119
67,17,16.4412,0.10302739130223498
68,12,16.3768,0.10004821481804053
69,12,16.3143,0.1315823004891475
70,10,16.2254,0.13190724179148675
71,13,16.1806,0.11453628740631618
72,14,16.1507,0.14654856893633092
73,11,16.0811,0.1458435593680902
74,14,16.0533,0.11979256463902337
75,11,15.9868,0.13978307423266498
76,10,15.9091,0.12559056356549264
77,15,15.8974,0.1409817320605119
78,14,15.8734,0.11919129240725722
79,11,15.8125,0.14778965305198322
80,11,15.7531,0.13542879237370056
81,14,15.7317,0.15604368544050626
82,15,15.7229,0.16500955869754155
83,9,15.6429,0.14183713702691925
84,12,15.6000,0.163845244795084
85,13,15.5698,0.15624187141656876
86,15,15.5632,0.13321088055769603
87,13,15.5341,0.1537301316857338
88,14,15.5169,0.12545685762805597
89,13,15.4889,0.14346092824752515
90,14,15.4725,0.13316374644637108
91,13,15.4457,0.1029129158705473
92,18,15.4731,0.14907743347187838
93,11,15.4255,0.11634903722866015
94,16,15.4316,0.2074980780016631
95,10,15.3750,0.18861576169729233
96,13,15.3505,0.1539024837458363
97,13,15.3265,0.1407039540891464
98,14,15.3131,0.14894667587109975
99,18,15.3400,0.1628366019576788
100,17,15.3900,0.18256500045604565
101,12,15.4200,0.15144814380134144
102,11,15.1900,0.17159911854700607
103,11,15.0900,0.17064048620787534
104,14,14.9300,0.1835986189544201
105,10,14.8900,0.16237804740667344
106,10,14.8900,0.21805598363280296
107,12,14.7300,0.1632904764264822
108,11,14.3800,0.16501843116500162
109,11,14.3600,0.2080098349939693
110,17,14.4400,0.19520975342568228
111,14,14.2700,0.20092636213770934
112,13,14.1700,0.21043702788077867
113,14,14.1800,0.19353797206921236
114,12,14.1500,0.17714724658677974
115,15,13.9900,0.22404436965783436
116,13,13.9400,0.21033591032028198
117,13,13.7900,0.18100120299137556
118,15,13.5400,0.24564819385608036
119,12,13.4700,0.22416777846713862
120,11,13.3900,0.2435758046128533
121,15,13.3900,0.19049633542696634
122,11,13.3800,0.2625806426460093
123,14,13.3700,0.20676855317183904
124,14,13.3700,0.28906109822647913
125,13,13.3700,0.23876131841769585
126,15,13.4000,0.21138642529646556
127,12,13.4200,0.239181283240517
128,13,13.4300,0.22909462853119925
129,16,13.4100,0.23700792342424393
130,19,13.4100,0.21788617184287623
131,12,13.4200,0.2661504161854585
132,11,13.4400,0.2676789313554764
133,19,13.5000,0.2244205314077829
134,14,13.4900,0.2424970663019589
135,15,13.4600,0.23382859006524087
136,18,13.5300,0.2459699706070953
137,14,13.5800,0.2452695747571332
138,16,13.6000,0.30653220508247614
139,17,13.5400,0.2570238100255237
140,10,13.5300,0.2502070710062981
141,17,13.5700,0.2757149785757065
142,11,13.4000,0.2605440049347552
143,13,13.3900,0.30516212490888744
144,18,13.4200,0.33147340826690197
145,14,13.3800,0.2852449438401631
146,15,13.4300,0.26624145805835725
147,17,13.4900,0.29242223391638084
148,15,13.5400,0.2578061756988366
149,19,13.5900,0.2847943733397283
150,11,13.4400,0.2581545470113104
151,16,13.5000,0.295404729899019
152,12,13.5100,0.31090601657827693
153,15,13.4800,0.29650648434956867
154,22,13.6100,0.277792637321082
155,16,13.6300,0.32370439963415265
156,19,13.7200,0.30658630713036183
157,25,13.8400,0.25628716737031937
158,17,13.9000,0.3073954906533746
159,20,14.0000,0.30592133328318594
160,17,14.0700,0.2826624990386121
161,22,14.1300,0.253009390255267
162,21,14.1800,0.3485043879066195
163,23,14.2600,0.3031411899820618
164,14,14.2700,0.28909274243882727
165,14,14.2800,0.31904132451329914
166,28,14.4000,0.31493567462478367
167,26,14.4900,0.31919464067770886
168,18,14.5500,0.3072691481146548
169,18,14.6100,0.33113307340277565
170,22,14.7300,0.28518210791728715
171,17,14.7700,0.35528525710105896
172,20,14.8300,0.2845247983932495
173,23,14.9500,0.3475412611404191
174,26,15.0700,0.33584399263446146
175,23,15.1900,0.375438178686992
176,25,15.3400,0.2930214673280716
177,17,15.3600,0.34762320010101094
178,22,15.4400,0.292493264106187
179,25,15.5800,0.31899219572544096
