episode,episode_steps,running_avg_100,avg_loss
0,8,8.0000,0.0
1,26,17.0000,0.0
2,21,18.3333,0.0
3,21,19.0000,0.0
4,14,18.0000,0.0
5,12,17.0000,0.0
6,13,16.4286,0.0
7,13,16.0000,0.0
8,30,17.5556,0.0
9,9,16.7000,0.0
10,14,16.4545,0.0
11,16,16.4167,0.0
12,12,16.0769,0.0
13,16,16.0714,0.0
14,29,16.9333,0.0
15,19,17.0625,0.6646820339891646
16,21,17.2941,0.5591667266119094
17,23,17.6111,0.4700148351814436
18,21,17.7895,0.40515261462756563
19,14,17.6000,0.36457755735942293
20,22,17.8095,0.31080965155904944
21,21,17.9545,0.2537229855855306
22,10,17.6087,0.21501712650060653
23,10,17.2917,0.19559679478406905
24,9,16.9600,0.17565574414200252
25,27,17.3462,0.14769888089762795
26,20,17.4444,0.12929623685777186
27,12,17.2500,0.1171614167590936
28,12,17.0690,0.1108389279494683
29,18,17.1000,0.10280512852801217
30,11,16.9032,0.10632205009460449
31,42,17.6875,0.1028789606477533
32,16,17.6364,0.0997876632027328
33,14,17.5294,0.10090258185352598
34,12,17.3714,0.10948893055319786
35,13,17.2500,0.10905704246117519
36,12,17.1081,0.10610261000692844
37,12,16.9737,0.11345429966847102
38,11,16.8205,0.12591982226480136
39,11,16.6750,0.12740770117803055
40,9,16.4878,0.12299299405680762
41,20,16.5714,0.12862889431416988
42,13,16.4884,0.1360086391751583
43,14,16.4318,0.1319046781531402
44,15,16.4000,0.13985544741153716
45,10,16.2609,0.13608065545558928
46,10,16.1277,0.1398788183927536
47,11,16.0208,0.17056525159965863
48,16,16.0204,0.1661385763436556
49,10,15.9000,0.17745918929576873
50,14,15.8627,0.1836124945964132
51,9,15.7308,0.18651142550839317
52,14,15.6981,0.1838098434465272
53,14,15.6667,0.17869401084525244
54,12,15.6000,0.1974171114464601
55,19,15.6607,0.20647343522623965
56,17,15.6842,0.187562157126034
57,26,15.8621,0.2063957189138119
58,14,15.8305,0.22023613644497736
59,13,15.7833,0.22976130590989038
60,13,15.7377,0.2259993484387031
61,16,15.7419,0.24665660317987204
62,15,15.7302,0.26114060282707213
63,11,15.6562,0.2476771595803174
64,11,15.5846,0.2584300921721892
65,13,15.5455,0.2594051418396143
66,15,15.5373,0.2755398948987325
67,17,15.5588,0.26598309418734384
68,14,15.5362,0.30863248237541746
69,15,15.5286,0.2677458584308624
70,14,15.5070,0.29667708171265467
71,14,15.4861,0.31601293704339434
72,9,15.3973,0.3277557972404692
73,9,15.3108,0.3479952745967441
74,10,15.2400,0.31570182740688324
75,11,15.1842,0.35632281682708045
76,14,15.1688,0.3722404752458845
77,14,15.1538,0.34837529914719717
78,13,15.1266,0.35763804958416867
79,11,15.0750,0.3519555547020652
80,16,15.0864,0.361657178029418
81,12,15.0488,0.4179574598868688
82,13,15.0241,0.3837960431208977
83,12,14.9881,0.38239070773124695
84,39,15.2706,0.37932940476979965
85,13,15.2442,0.39652621975311864
86,12,15.2069,0.4373895314832528
87,11,15.1591,0.4280979497866197
88,16,15.1685,0.38369293697178364
89,11,15.1222,0.4011437811634757
90,15,15.1209,0.4121517995993296
91,14,15.1087,0.38071333510535105
92,18,15.1398,0.4233280039495892
93,11,15.0957,0.44948299635540356
94,12,15.0632,0.4803350294629733
95,13,15.0417,0.5309895231173589
96,14,15.0309,0.44585709273815155
97,11,14.9898,0.4588402238759128
98,13,14.9697,0.5269735157489777
99,23,15.0500,0.45277151400628296
100,11,15.0800,0.5064014602791179
101,15,14.9700,0.45411189993222556
102,11,14.8700,0.4622729176824743
103,13,14.7900,0.4364928213449625
104,14,14.7900,0.4504686402423041
105,13,14.8000,0.4671014111775618
106,14,14.8100,0.48042316096169607
107,20,14.8800,0.4659283712506294
108,15,14.7300,0.4800352533658346
109,12,14.7600,0.4567822962999344
110,36,14.9800,0.4754183813929558
111,18,15.0000,0.4981450107362535
112,23,15.1100,0.479777111955311
113,41,15.3600,0.5115707175033849
114,14,15.2100,0.4826650151184627
115,15,15.1700,0.48780872821807864
116,20,15.1600,0.521858985722065
117,20,15.1300,0.5295314088463783
118,23,15.1500,0.5559748709201813
119,13,15.1400,0.48971877648280215
120,16,15.0800,0.5177116170525551
121,21,15.0800,0.5082078533513206
122,17,15.1500,0.6001135759493884
123,15,15.2000,0.5409671068191528
124,22,15.3300,0.5372695421630685
125,18,15.2400,0.5344274954663383
126,18,15.2200,0.5623530116346147
127,31,15.4100,0.5951135802653528
128,20,15.4900,0.5595472380518913
129,19,15.5000,0.5921843412675356
130,32,15.7100,0.5560807380825281
131,8,15.3700,0.6073582172393799
132,17,15.3800,0.5885633843786576
133,38,15.6200,0.6087435413348047
134,34,15.8400,0.6021634717197979
135,19,15.9000,0.5862485797781694
136,56,16.3400,0.6185169629752636
137,35,16.5700,0.6228093462330955
138,54,17.0000,0.6393656217389636
139,42,17.3100,0.5996564626693726
140,44,17.6600,0.6370424770496108
141,24,17.7000,0.619059898580114
142,36,17.9300,0.6772004324528906
143,29,18.0800,0.6634642029630726
144,31,18.2400,0.6386155284220173
145,41,18.5500,0.6826501212468962
146,50,18.9500,0.6431710034608841
147,76,19.6000,0.6718668212231836
148,144,20.8800,0.6630339018172688
149,55,21.3300,0.6686941455711019
150,67,21.8600,0.7083901464939117
151,57,22.3400,0.7006726630947047
152,152,23.7200,0.6526898069209174
153,178,25.3600,0.6622739126173298
