episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,generalization_rewards,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
199,15,15.0,0.0341352877909623,43.11,15.4,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,12.0|16.0|12.0|16.0|16.0|16.0|14.0|13.0|23.0|17.0|14.0|15.0|17.0|16.0|14.0|14.0|16.0|16.0|14.0|17.0|16.0|16.0|14.0|18.0|16.0|13.0|14.0|16.0|13.0|18.0,43.14,103.63333333333334,0,0
200,14,14.0,0.03390789329862095,43.1,15.4,,,43.14,103.63333333333334,0,0
201,16,16.0,0.03365023674559206,43.14,15.4,,,43.14,103.63333333333334,0,0
202,14,14.0,0.03342671600019733,43.09,15.4,,,43.14,103.63333333333334,0,0
203,13,13.0,0.03322075971667534,43.05,15.4,,,43.14,103.63333333333334,0,0
204,12,12.0,0.03303200249273854,42.96,15.4,,,43.14,103.63333333333334,0,0
205,17,17.0,0.0327668074303842,43.03,15.4,,,43.14,103.63333333333334,0,0
206,16,16.0,0.03251955979794344,43.06,15.4,,,43.14,103.63333333333334,0,0
207,15,15.0,0.03228981387489512,43.07,15.4,,,43.14,103.63333333333334,0,0
208,12,12.0,0.032107432967327,42.98,15.4,,,43.14,103.63333333333334,0,0
209,15,15.0,0.03188121248744959,42.92,15.4,,,43.14,103.63333333333334,0,0
210,18,18.0,0.03161230085103417,42.99,15.4,,,43.14,103.63333333333334,0,0
211,17,17.0,0.03136086169530171,43.02,15.4,,,43.14,103.63333333333334,0,0
212,13,13.0,0.03117022979543533,42.97,15.4,,,43.14,103.63333333333334,0,0
213,13,13.0,0.030981011991598667,42.92,15.4,,,43.14,103.63333333333334,0,0
214,17,17.0,0.03073568957923449,42.93,15.4,,,43.14,103.63333333333334,0,0
215,16,16.0,0.030506969688663323,42.9,15.4,,,43.14,103.63333333333334,0,0
216,16,16.0,0.03028033616796505,42.95,15.4,,,43.14,103.63333333333334,0,0
217,14,14.0,0.03008372834688538,42.87,15.4,,,43.14,103.63333333333334,0,0
218,17,17.0,0.029847099979570836,42.9,15.4,,,43.14,103.63333333333334,0,0
219,15,15.0,0.02964021499280775,42.9,15.4,,,43.14,103.63333333333334,0,0
220,15,15.0,0.029435099755572146,42.85,15.4,,,43.14,103.63333333333334,0,0
221,14,14.0,0.02924524221779344,42.8,15.4,,,43.14,103.63333333333334,0,0
222,21,21.0,0.028963295097413078,42.88,15.4,,,43.14,103.63333333333334,0,0
223,16,16.0,0.028750742888806642,42.9,15.4,,,43.14,103.63333333333334,0,0
224,17,17.0,0.02852703020951488,42.87,15.4,,,43.14,103.63333333333334,0,0
225,22,22.0,0.028240734296611343,42.84,15.4,,,43.14,103.63333333333334,0,0
226,19,19.0,0.02799636522806065,42.85,15.4,,,43.14,103.63333333333334,0,0
227,19,19.0,0.0277546409710923,42.91,15.4,,,43.14,103.63333333333334,0,0
228,20,20.0,0.027503020198083504,42.99,15.4,,,43.14,103.63333333333334,0,0
229,15,15.0,0.02731618709691424,42.97,15.4,,,43.14,103.63333333333334,0,0
230,18,18.0,0.027094095821185264,42.93,15.4,,,43.14,103.63333333333334,0,0
231,13,13.0,0.026935114535337784,42.85,15.4,,,43.14,103.63333333333334,0,0
232,16,16.0,0.02674106327481656,42.74,15.4,,,43.14,103.63333333333334,0,0
233,16,16.0,0.026548782138890704,42.67,15.4,,,43.14,103.63333333333334,0,0
234,22,22.0,0.026287256223345115,42.66,15.4,,,43.14,103.63333333333334,0,0
235,15,15.0,0.02611082309248533,42.51,15.4,,,43.14,103.63333333333334,0,0
236,17,17.0,0.025912689372279557,42.47,15.4,,,43.14,103.63333333333334,0,0
237,18,18.0,0.025704992818171693,42.39,15.4,,,43.14,103.63333333333334,0,0
238,18,18.0,0.025499426466361677,42.36,15.4,,,43.14,103.63333333333334,0,0
239,17,17.0,0.02530721674782698,42.27,15.4,,,43.14,103.63333333333334,0,0
240,17,17.0,0.02511686940576796,42.13,15.4,,,43.14,103.63333333333334,0,0
241,18,18.0,0.024917335035807155,41.98,15.4,,,43.14,103.63333333333334,0,0
242,17,17.0,0.024730765372287473,41.73,15.4,,,43.14,103.63333333333334,0,0
243,22,22.0,0.02449200316932886,41.53,15.4,,,43.14,103.63333333333334,0,0
