episode,episode_steps,running_avg_100,avg_loss
0,35,35.0000,0.0
1,13,24.0000,0.0
2,75,41.0000,0.5117498964071274
3,10,33.2500,0.37533312737941743
4,14,29.4000,0.3385347042764936
5,38,30.8333,0.2889503483709536
6,12,28.1429,0.2356506884098053
7,16,26.6250,0.219141342677176
8,12,25.0000,0.19058091814319292
9,19,24.4000,0.1842490654242666
10,15,23.5455,0.15441535909970602
11,11,22.5000,0.14272100681608374
12,23,22.5385,0.12684364325326422
13,21,22.4286,0.1068174849663462
14,12,21.7333,0.09900439778963725
15,9,20.9375,0.09312916464275783
16,14,20.5294,0.0776421135025365
17,11,20.0000,0.07424437051469629
18,11,19.5263,0.07243326543407007
19,19,19.5000,0.06385514414624165
20,14,19.2381,0.05351460059838636
21,24,19.4545,0.04587186717738708
22,32,20.0000,0.03923637594562024
23,12,19.6667,0.046584044893582664
24,13,19.4000,0.04140876749387154
25,12,19.1154,0.03833634266629815
26,11,18.8148,0.03201633200726726
27,19,18.8214,0.03497258260061866
28,9,18.4828,0.04777080441514651
29,15,18.3667,0.03899128201107184
30,13,18.1935,0.04686869824161896
31,11,17.9688,0.03975539197298614
32,21,18.0606,0.04720639401958102
33,16,18.0000,0.039350722217932343
34,22,18.1143,0.04699202923273498
35,12,17.9444,0.04731777279327313
36,21,18.0270,0.05389129405929929
37,14,17.9211,0.04969633610120842
38,12,17.7692,0.051180944622804724
39,13,17.6500,0.052575816973470725
40,18,17.6585,0.05328747950908211
41,15,17.5952,0.05865550960103671
42,27,17.8140,0.049265992655246345
43,9,17.6136,0.07116022581855456
44,9,17.4222,0.06309667478005092
45,16,17.3913,0.05857340444345027
46,37,17.8085,0.07052776368485915
47,9,17.6250,0.08578282925817701
48,12,17.5102,0.06229523258904616
49,12,17.4000,0.07295601473500331
50,13,17.3137,0.06465404881880833
51,13,17.2308,0.0607476936509976
52,17,17.2264,0.06660535515231245
53,11,17.1111,0.06181718256663193
54,20,17.1636,0.08330707103013993
55,12,17.0714,0.09336769084135692
56,9,16.9298,0.06759872535864513
57,13,16.8621,0.0897341940838557
58,17,16.8644,0.07243264258346137
59,15,16.8333,0.09054080421725909
60,11,16.7377,0.08547560091723096
61,15,16.7097,0.09093731939792633
62,15,16.6825,0.08066435406605403
63,12,16.6094,0.09993574147423108
64,15,16.5846,0.07286848972241083
65,13,16.5303,0.09690705514871158
66,15,16.5075,0.0803279835730791
67,14,16.4706,0.07708298375031777
68,11,16.3913,0.08788907561789859
69,15,16.3714,0.10049924179911614
70,13,16.3239,0.10901001525612977
71,9,16.2222,0.11557973465985721
72,14,16.1918,0.09563468689365047
73,43,16.5541,0.09225200198937294
74,11,16.4800,0.08349745348095894
75,9,16.3816,0.11772542571028073
76,10,16.2987,0.10881759822368622
77,11,16.2308,0.0863164747980508
78,15,16.2152,0.1179663692911466
79,15,16.2000,0.10862631152073542
80,22,16.2716,0.11207485131242058
81,15,16.2561,0.09269158790508907
82,23,16.3373,0.11324985924622287
83,14,16.3095,0.1100053537104811
84,41,16.6000,0.1009354698585301
85,14,16.5698,0.08570737418319498
86,11,16.5057,0.10749412886798382
87,14,16.4773,0.10902740726513523
88,16,16.4719,0.10921079758554697
89,16,16.4667,0.09422908851411194
90,14,16.4396,0.09147906356624194
91,12,16.3913,0.1367383999750018
92,13,16.3548,0.11735223692197067
93,17,16.3617,0.13108658724847963
94,23,16.4316,0.1207600882195908
95,13,16.3958,0.13692027273086402
96,16,16.3918,0.1437593747396022
97,12,16.3469,0.15063322025040785
98,19,16.3737,0.12580182913102603
99,29,16.5000,0.12162207901991647
100,22,16.3700,0.11935246041552587
101,16,16.4000,0.11192463245242834
102,12,15.7700,0.13278111163526773
103,17,15.8400,0.1391947696752408
104,18,15.8800,0.14862168590641683
105,15,15.6500,0.15736891205112138
106,18,15.7100,0.1797814451985889
107,24,15.7900,0.13851030947019657
108,21,15.8800,0.13735672547703698
109,11,15.8000,0.1265562508593906
110,13,15.7800,0.15908480951419243
111,16,15.8300,0.16647325130179524
112,11,15.7100,0.18215226246552033
113,24,15.7400,0.1600080349793037
114,20,15.8200,0.15362785067409276
115,33,16.0600,0.16701374914158473
116,23,16.1500,0.1742497227438118
117,16,16.2000,0.14247003640048206
118,29,16.3800,0.1715555192324622
119,13,16.3200,0.1351548095162098
120,71,16.8900,0.15838294489387894
121,16,16.8100,0.14149447344243526
122,21,16.7000,0.16148242194737708
123,24,16.8200,0.18126832282481095
124,26,16.9500,0.18598198833373877
125,23,17.0600,0.1615183008429797
126,139,18.3400,0.1805289021070055
127,73,18.8800,0.1678077471889045
128,61,19.4000,0.18939811485956926
129,15,19.4000,0.18891369501749675
130,82,20.0900,0.18936407520640186
131,81,20.7900,0.1902031190233466
132,98,21.5600,0.19964522856990902
133,91,22.3100,0.18968418666294642
134,124,23.3300,0.18765392575052478
135,113,24.3400,0.21640347874006338
136,107,25.2000,0.19963682134783714
137,139,26.4500,0.205599775765654
138,149,27.8200,0.22209983046522877
139,135,29.0400,0.20049161866859153
140,151,30.3700,0.22244479524477428
141,167,31.8900,0.2229960711371756
142,231,33.9300,0.22217021361638456
143,178,35.6200,0.22679393315750562
144,168,37.2100,0.23941701983234712
145,277,39.8200,0.23433698290145355
146,188,41.3300,0.25224256721582816
147,305,44.2900,0.2561194444533254
148,283,47.0000,0.2660704028559026
149,284,49.7200,0.2665139114956411
150,241,52.0000,0.29867013140399923
151,279,54.6600,0.2737340946217805
152,289,57.3800,0.2874536114168002
153,295,60.2200,0.2913280645922079
154,310,63.1200,0.2763821621215151
155,304,66.0400,0.2836179241145912
156,417,70.1200,0.2743467234914823
157,381,73.8000,0.2747819418982258
158,334,76.9700,0.261781808501946
159,335,80.1700,0.2646811815117722
160,256,82.6200,0.2832210567576112
161,294,85.4100,0.256859466877012
162,270,87.9600,0.2567637042590865
163,278,90.6200,0.2690180886349232
