episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
65,15,15.0,0.5405538606271991,,9.966666666666667,,0,9.966666666666667,0,0
66,11,11.0,0.538272602562697,,9.966666666666667,,0,9.966666666666667,0,0
67,18,18.0,0.5345631499243501,,9.966666666666667,,0,9.966666666666667,0,0
68,11,11.0,0.5323105492600512,,9.966666666666667,,0,9.966666666666667,0,0
69,13,13.0,0.5296622733540381,,9.966666666666667,,0,9.966666666666667,0,0
70,15,15.0,0.5266251608290964,,9.966666666666667,,0,9.966666666666667,0,0
71,15,15.0,0.5236078425800988,,9.966666666666667,,0,9.966666666666667,0,0
72,11,11.0,0.5214076481564758,,9.966666666666667,,0,9.966666666666667,0,0
73,13,13.0,0.5188209837853903,,9.966666666666667,,0,9.966666666666667,0,0
74,24,24.0,0.5140839444046653,,9.966666666666667,,0,9.966666666666667,0,0
75,13,13.0,0.5115386657735053,,9.966666666666667,,0,9.966666666666667,0,0
76,10,10.0,0.5095905507753945,,9.966666666666667,,0,9.966666666666667,0,0
77,16,16.0,0.5064911768096898,,9.966666666666667,,0,9.966666666666667,0,0
78,17,17.0,0.5032216922316051,,9.966666666666667,,0,9.966666666666667,0,0
79,14,14.0,0.5005473088464429,,9.966666666666667,,0,9.966666666666667,0,0
80,20,20.0,0.4967549630689909,,9.966666666666667,,0,9.966666666666667,0,0
81,35,35.0,0.49019739841610055,,9.966666666666667,,0,9.966666666666667,0,0
82,17,17.0,0.4870482148020655,,9.966666666666667,,0,9.966666666666667,0,0
83,13,13.0,0.4846557131962933,,9.966666666666667,,0,9.966666666666667,0,0
84,13,13.0,0.48227673145049677,,9.966666666666667,,0,9.966666666666667,0,0
85,15,15.0,0.4795484525576664,,9.966666666666667,,0,9.966666666666667,0,0
86,18,18.0,0.4762979792063302,,9.966666666666667,,0,9.966666666666667,0,0
87,11,11.0,0.4743240981127119,,9.966666666666667,,0,9.966666666666667,0,0
88,18,18.0,0.4711144575444476,,9.966666666666667,,0,9.966666666666667,0,0
89,27,27.0,0.46634697175454476,,9.966666666666667,,0,9.966666666666667,0,0
