episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
119,22,22.0,0.308855112352963,14.54,11.1,,14.59,11.1,0,0
120,25,25.0,0.30454479287089625,14.67,11.1,,14.67,11.1,1,0
121,16,16.0,0.3018184018656417,14.7,11.1,,14.7,11.1,1,0
122,35,35.0,0.29594081352947554,14.93,11.1,,14.93,11.1,1,0
123,19,19.0,0.29279912085793613,14.88,11.1,,14.93,11.1,0,0
124,19,19.0,0.2896914307924351,14.96,11.1,,14.96,11.1,1,0
125,36,36.0,0.2838951170241213,15.19,11.1,,15.19,11.1,1,0
126,20,20.0,0.2807262104729051,15.29,11.1,,15.29,11.1,1,0
127,18,18.0,0.2779050649354791,15.35,11.1,,15.35,11.1,1,0
128,27,27.0,0.2737275060926473,15.37,11.1,,15.37,11.1,1,0
129,20,20.0,0.27067440250715447,15.43,11.1,,15.43,11.1,1,0
130,17,17.0,0.2681066203603228,15.39,11.1,,15.43,11.1,0,0
131,18,18.0,0.26541490537590345,15.41,11.1,,15.43,11.1,0,0
132,47,47.0,0.2585159765020115,15.51,11.1,,15.51,11.1,1,0
133,34,34.0,0.2536397638707781,15.72,11.1,,15.72,11.1,1,0
134,27,27.0,0.2498345552259087,15.87,11.1,,15.87,11.1,1,0
135,30,30.0,0.24567498959572792,16.04,11.1,,16.04,11.1,1,0
136,31,31.0,0.2414511996765246,16.11,11.1,,16.11,11.1,1,0
137,22,22.0,0.23849884221479029,16.2,11.1,,16.2,11.1,1,0
138,31,31.0,0.2344013394238642,16.4,11.1,,16.4,11.1,1,0
139,20,20.0,0.23179613719508826,16.45,11.1,,16.45,11.1,1,0
140,37,37.0,0.22705448252019464,16.66,11.1,,16.66,11.1,1,0
141,54,54.0,0.2203120964714644,17.09,11.1,,17.09,11.1,1,0
142,61,61.0,0.21294235756886026,17.62,11.1,,17.62,11.1,1,0
143,13,13.0,0.21140476499469635,17.63,11.1,,17.63,11.1,1,0
144,76,76.0,0.20264129696925226,18.24,11.1,,18.24,11.1,1,0
145,60,60.0,0.19598723800712395,18.7,11.1,,18.7,11.1,1,0
146,76,76.0,0.1878804689836281,19.36,11.1,,19.36,11.1,1,0
147,115,115.0,0.17626539727266882,20.41,11.1,,20.41,11.1,1,0
148,180,180.0,0.1595536566717284,22.07,11.1,,22.07,11.1,1,0
149,138,138.0,0.147858666935569,23.33,186.83333333333334,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,23.33,186.83333333333334,1,1
150,212,212.0,0.1316001327377098,25.35,186.83333333333334,,25.35,186.83333333333334,1,0
151,148,148.0,0.12136489631664868,26.73,186.83333333333334,,26.73,186.83333333333334,1,0
152,173,173.0,0.11045030104603967,28.34,186.83333333333334,,28.34,186.83333333333334,1,0
153,173,173.0,0.10056531258300869,29.93,186.83333333333334,,29.93,186.83333333333334,1,0
154,149,149.0,0.0928024153183042,31.2,186.83333333333334,,31.2,186.83333333333334,1,0
155,158,158.0,0.0852631338987274,32.7,186.83333333333334,,32.7,186.83333333333334,1,0
156,142,142.0,0.07904554217504665,34.01,186.83333333333334,,34.01,186.83333333333334,1,0
157,59,59.0,0.07660723286871873,34.49,186.83333333333334,,34.49,186.83333333333334,1,0
158,203,203.0,0.06882019618172673,36.37,186.83333333333334,,36.37,186.83333333333334,1,0
159,217,217.0,0.06143884140470877,38.33,186.83333333333334,,38.33,186.83333333333334,1,0
160,105,105.0,0.058183436749758094,39.28,186.83333333333334,,39.28,186.83333333333334,1,0
161,67,67.0,0.05620619249483937,39.76,186.83333333333334,,39.76,186.83333333333334,1,0
162,55,55.0,0.05463884038312002,40.18,186.83333333333334,,40.18,186.83333333333334,1,0
163,55,55.0,0.05312009123113043,40.57,186.83333333333334,,40.57,186.83333333333334,1,0
164,63,63.0,0.05143821497455141,41.07,186.83333333333334,,41.07,186.83333333333334,1,0
165,92,92.0,0.049088631413196485,41.89,186.83333333333334,,41.89,186.83333333333334,1,0
166,83,83.0,0.04707255336918917,42.52,186.83333333333334,,42.52,186.83333333333334,1,0
167,53,53.0,0.0458344218033541,42.96,186.83333333333334,,42.96,186.83333333333334,1,0
168,98,98.0,0.04364172943382292,43.83,186.83333333333334,,43.83,186.83333333333334,1,0
169,74,74.0,0.042065688544374084,44.46,186.83333333333334,,44.46,186.83333333333334,1,0
170,82,82.0,0.04039553826900197,45.17,186.83333333333334,,45.17,186.83333333333334,1,0
171,68,68.0,0.039068807248344946,45.73,186.83333333333334,,45.73,186.83333333333334,1,0
172,119,119.0,0.036867804182708776,46.76,186.83333333333334,,46.76,186.83333333333334,1,0
173,118,118.0,0.03482851425646028,47.82,186.83333333333334,,47.82,186.83333333333334,1,0
174,69,69.0,0.033698367670682995,48.4,186.83333333333334,,48.4,186.83333333333334,1,0
175,81,81.0,0.03242742450977994,49.06,186.83333333333334,,49.06,186.83333333333334,1,0
176,83,83.0,0.03118484344893538,49.75,186.83333333333334,,49.75,186.83333333333334,1,0
177,88,88.0,0.029930352920104104,50.49,186.83333333333334,,50.49,186.83333333333334,1,0
178,119,119.0,0.028331437452740756,51.53,186.83333333333334,,51.53,186.83333333333334,1,0
179,54,54.0,0.027641054877178557,51.98,186.83333333333334,,51.98,186.83333333333334,1,0
180,60,60.0,0.026898594342389108,52.47,186.83333333333334,,52.47,186.83333333333334,1,0
181,23,23.0,0.02662068115656934,52.59,186.83333333333334,,52.59,186.83333333333334,1,0
182,30,30.0,0.026263644137419745,52.78,186.83333333333334,,52.78,186.83333333333334,1,0
183,33,33.0,0.02587792441523086,52.96,186.83333333333334,,52.96,186.83333333333334,1,0
184,108,108.0,0.024665349764309133,53.9,186.83333333333334,,53.9,186.83333333333334,1,0
185,27,27.0,0.024373745512541567,54.07,186.83333333333334,,54.07,186.83333333333334,1,0
186,113,113.0,0.023201095481476315,55.06,186.83333333333334,,55.06,186.83333333333334,1,0
187,36,36.0,0.022843169285991463,55.32,186.83333333333334,,55.32,186.83333333333334,1,0
188,54,54.0,0.022319928966102576,55.74,186.83333333333334,,55.74,186.83333333333334,1,0
189,44,44.0,0.021905389199957707,56.07,186.83333333333334,,56.07,186.83333333333334,1,0
190,79,79.0,0.02118681957988531,56.73,186.83333333333334,,56.73,186.83333333333334,1,0
191,76,76.0,0.020525554651425516,57.38,186.83333333333334,,57.38,186.83333333333334,1,0
192,37,37.0,0.020213892666437066,57.63,186.83333333333334,,57.63,186.83333333333334,1,0
193,67,67.0,0.019666068588818607,58.14,186.83333333333334,,58.14,186.83333333333334,1,0
194,75,75.0,0.019077260176908417,58.74,186.83333333333334,,58.74,186.83333333333334,1,0
195,126,126.0,0.018143261883796745,59.9,186.83333333333334,,59.9,186.83333333333334,1,0
196,91,91.0,0.0175094156631329,60.67,186.83333333333334,,60.67,186.83333333333334,1,0
197,63,63.0,0.01708955543946588,61.19,186.83333333333334,,61.19,186.83333333333334,1,0
198,83,83.0,0.016559035366928265,61.88,186.83333333333334,,61.88,186.83333333333334,1,0
199,61,61.0,0.016184902632690647,62.4,102.7,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,62.4,186.83333333333334,1,0
200,122,122.0,0.015474732270794971,63.41,102.7,,63.41,186.83333333333334,1,0
201,103,103.0,0.014912608861436681,64.32,102.7,,64.32,186.83333333333334,1,0
202,102,102.0,0.014387683110464946,65.2,102.7,,65.2,186.83333333333334,1,0
203,102,102.0,0.0138925445805235,66.08,102.7,,66.08,186.83333333333334,1,0
204,107,107.0,0.013403302804435909,67.03,102.7,,67.03,186.83333333333334,1,0
205,76,76.0,0.013073571441781126,67.68,102.7,,67.68,186.83333333333334,1,0
206,87,87.0,0.012713321010196989,68.42,102.7,,68.42,186.83333333333334,1,0
207,93,93.0,0.012347567668556644,69.22,102.7,,69.22,186.83333333333334,1,0
208,89,89.0,0.012015324554012684,69.92,102.7,,69.92,186.83333333333334,1,0
209,87,87.0,0.011706512455865733,70.45,102.7,,70.45,186.83333333333334,1,0
210,77,77.0,0.011445741256048768,71.09,102.7,,71.09,186.83333333333334,1,0
211,85,85.0,0.011170921571855123,71.79,102.7,,71.79,186.83333333333334,1,0
212,87,87.0,0.01090315347076936,72.46,102.7,,72.46,186.83333333333334,1,0
213,84,84.0,0.010656975703000062,73.1,102.7,,73.1,186.83333333333334,1,0
214,74,74.0,0.010449703207519073,73.66,102.7,,73.66,186.83333333333334,1,0
215,21,21.0,0.010392465218664276,73.74,102.7,,73.74,186.83333333333334,1,0
216,77,77.0,0.010188385302275102,74.33,102.7,,74.33,186.83333333333334,1,0
217,83,83.0,0.009978252240855832,75.03,102.7,,75.03,186.83333333333334,1,0
218,75,75.0,0.009796775969499818,75.21,102.7,,75.21,186.83333333333334,1,0
219,79,79.0,0.009613866328650241,75.78,102.7,,75.78,186.83333333333334,1,0
220,83,83.0,0.009430405326190723,76.36,102.7,,76.36,186.83333333333334,1,0
221,86,86.0,0.009249292641018644,77.06,102.7,,77.06,186.83333333333334,1,0
222,75,75.0,0.009098466070639015,77.46,102.7,,77.46,186.83333333333334,1,0
223,78,78.0,0.008948329824457422,78.05,102.7,,78.05,186.83333333333334,1,0
224,80,80.0,0.008801155312419673,78.66,102.7,,78.66,186.83333333333334,1,0
225,79,79.0,0.008662289868071797,79.09,102.7,,79.09,186.83333333333334,1,0
226,80,80.0,0.008527925705192634,79.69,102.7,,79.69,186.83333333333334,1,0
227,76,76.0,0.008405857690737276,80.27,102.7,,80.27,186.83333333333334,1,0
228,77,77.0,0.008287484990372802,80.77,102.7,,80.77,186.83333333333334,1,0
229,82,82.0,0.008167035539564932,81.39,102.7,,81.39,186.83333333333334,1,0
230,78,78.0,0.008057593839610556,82.0,102.7,,82.0,186.83333333333334,1,0
231,87,87.0,0.00794115563312826,82.69,102.7,,82.69,186.83333333333334,1,0
232,80,80.0,0.00783908759228941,83.02,102.7,,83.02,186.83333333333334,1,0
233,83,83.0,0.0077380207408847615,83.51,102.7,,83.51,186.83333333333334,1,0
234,98,98.0,0.007624712328979795,84.22,102.7,,84.22,186.83333333333334,1,0
235,87,87.0,0.007529315246019791,84.79,102.7,,84.79,186.83333333333334,1,0
236,80,80.0,0.007445691548492735,85.28,102.7,,85.28,186.83333333333334,1,0
237,82,82.0,0.007363862505336465,85.88,102.7,,85.88,186.83333333333334,1,0
238,78,78.0,0.007289511733883411,86.35,102.7,,86.35,186.83333333333334,1,0
239,83,83.0,0.007213958956636796,86.98,102.7,,86.98,186.83333333333334,1,0
240,104,104.0,0.007124221842931785,87.65,102.7,,87.65,186.83333333333334,1,0
241,102,102.0,0.007041252702319218,88.13,102.7,,88.13,186.83333333333334,1,0
242,105,105.0,0.0069607583992647715,88.57,102.7,,88.57,186.83333333333334,1,0
243,104,104.0,0.0068856627205437565,89.48,102.7,,89.48,186.83333333333334,1,0
244,113,113.0,0.006808982439064443,89.85,102.7,,89.85,186.83333333333334,1,0
245,113,113.0,0.006737107673998256,90.38,102.7,,90.38,186.83333333333334,1,0
246,115,115.0,0.006668583699548902,90.77,102.7,,90.77,186.83333333333334,1,0
247,124,124.0,0.006599582743726704,90.86,102.7,,90.86,186.83333333333334,1,0
248,119,119.0,0.006537816434940362,90.25,102.7,,90.86,186.83333333333334,0,0
249,120,120.0,0.006479651224742882,90.07,121.53333333333333,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,90.86,186.83333333333334,0,0
250,124,124.0,0.006423602770165244,89.19,121.53333333333333,,90.86,186.83333333333334,0,0
251,108,108.0,0.006377926544539066,88.79,121.53333333333333,,90.86,186.83333333333334,0,0
252,120,120.0,0.006330381206180853,88.26,121.53333333333333,,90.86,186.83333333333334,0,0
253,121,121.0,0.00628563659786587,87.74,121.53333333333333,,90.86,186.83333333333334,0,0
254,116,116.0,0.006245556296036489,87.41,121.53333333333333,,90.86,186.83333333333334,0,0
255,104,104.0,0.00621181749742474,86.87,121.53333333333333,,90.86,186.83333333333334,0,0
256,89,89.0,0.0061844984221360606,86.34,121.53333333333333,,90.86,186.83333333333334,0,0
257,109,109.0,0.0061528828499455,86.84,121.53333333333333,,90.86,186.83333333333334,0,0
258,155,155.0,0.006111191585702553,86.36,121.53333333333333,,90.86,186.83333333333334,0,0
259,86,86.0,0.006089607168225696,85.05,121.53333333333333,,90.86,186.83333333333334,0,0
260,124,124.0,0.0060602986699877966,85.24,121.53333333333333,,90.86,186.83333333333334,0,0
261,500,500.0,0.0059611406862144,89.57,121.53333333333333,,90.86,186.83333333333334,0,0
262,500,500.0,0.005886674471346082,94.02,121.53333333333333,,94.02,186.83333333333334,1,0
263,500,500.0,0.005830751418599398,98.47,121.53333333333333,,98.47,186.83333333333334,1,0
264,500,500.0,0.005788754013010316,102.84,121.53333333333333,,102.84,186.83333333333334,1,0
265,500,500.0,0.005757214567476052,106.92,121.53333333333333,,106.92,186.83333333333334,1,0
266,500,500.0,0.005733528899024489,111.09,121.53333333333333,,111.09,186.83333333333334,1,0
267,500,500.0,0.005715741303824445,115.56,121.53333333333333,,115.56,186.83333333333334,1,0
268,500,500.0,0.005702383076521394,119.58,121.53333333333333,,119.58,186.83333333333334,1,0
269,172,172.0,0.005698603663643334,120.56,121.53333333333333,,120.56,186.83333333333334,1,0
270,404,404.0,0.005691062578253797,123.78,121.53333333333333,,123.78,186.83333333333334,1,0
271,429,429.0,0.005684752505032969,127.39,121.53333333333333,,127.39,186.83333333333334,1,0
272,500,500.0,0.005679110935827301,131.2,121.53333333333333,,131.2,186.83333333333334,1,0
273,500,500.0,0.005674874198767138,135.02,121.53333333333333,,135.02,186.83333333333334,1,0
274,500,500.0,0.005671692470375165,139.33,121.53333333333333,,139.33,186.83333333333334,1,0
275,500,500.0,0.005669303038268208,143.52,121.53333333333333,,143.52,186.83333333333334,1,0
276,500,500.0,0.005667508609237697,147.69,121.53333333333333,,147.69,186.83333333333334,1,0
277,289,289.0,0.005666683065376232,149.7,121.53333333333333,,149.7,186.83333333333334,1,0
278,312,312.0,0.005665932595090582,151.63,121.53333333333333,,151.63,186.83333333333334,1,0
279,335,335.0,0.005665262948541174,154.44,121.53333333333333,,154.44,186.83333333333334,1,0
280,500,500.0,0.0056644745601550925,158.84,121.53333333333333,,158.84,186.83333333333334,1,0
281,500,500.0,0.005663882491854351,163.61,121.53333333333333,,163.61,186.83333333333334,1,0
282,500,500.0,0.005663437857104612,168.31,121.53333333333333,,168.31,186.83333333333334,1,0
283,500,500.0,0.005663103942824066,172.98,121.53333333333333,,172.98,186.83333333333334,1,0
284,500,500.0,0.005662853178018083,176.9,121.53333333333333,,176.9,186.83333333333334,1,0
285,500,500.0,0.005662664857267567,181.63,121.53333333333333,,181.63,186.83333333333334,1,0
286,500,500.0,0.005662523431101581,185.5,121.53333333333333,,185.5,186.83333333333334,1,0
287,500,500.0,0.005662417222091841,190.14,121.53333333333333,,190.14,186.83333333333334,1,0
288,500,500.0,0.005662337460658225,194.6,121.53333333333333,,194.6,186.83333333333334,1,0
289,500,500.0,0.005662277560972613,199.16,121.53333333333333,,199.16,186.83333333333334,1,0
290,500,500.0,0.00566223257717313,203.37,121.53333333333333,,203.37,186.83333333333334,1,0
291,500,500.0,0.005662198794988878,207.61,121.53333333333333,,207.61,186.83333333333334,1,0
292,500,500.0,0.005662173425056013,212.24,121.53333333333333,,212.24,186.83333333333334,1,0
293,500,500.0,0.005662154372602545,216.57,121.53333333333333,,216.57,186.83333333333334,1,0
294,500,500.0,0.005662140064484936,220.82,121.53333333333333,,220.82,186.83333333333334,1,0
295,500,500.0,0.005662129319295091,224.56,121.53333333333333,,224.56,186.83333333333334,1,0
296,500,500.0,0.005662121249812581,228.65,121.53333333333333,,228.65,186.83333333333334,1,0
297,500,500.0,0.005662115189747667,233.02,121.53333333333333,,233.02,186.83333333333334,1,0
298,500,500.0,0.005662110638726368,237.19,121.53333333333333,,237.19,186.83333333333334,1,0
299,500,500.0,0.0056621072209750494,241.58,500.0,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,241.58,500.0,1,1
300,500,500.0,0.00566210465429313,245.36,500.0,,245.36,500.0,1,0
301,500,500.0,0.005662102726752049,249.33,500.0,,249.33,500.0,1,0
302,500,500.0,0.005662101279196512,253.31,500.0,,253.31,500.0,1,0
303,500,500.0,0.005662100192103194,257.29,500.0,,257.29,500.0,1,0
304,15,15.0,0.0056621001640581115,256.37,500.0,,257.29,500.0,0,0
305,16,16.0,0.005662100134407735,255.77,500.0,,257.29,500.0,0,0
306,18,18.0,0.0056621001013742326,255.08,500.0,,257.29,500.0,0,0
307,500,500.0,0.005662099307575659,259.15,500.0,,259.15,500.0,1,0
308,14,14.0,0.005662099288456834,258.4,500.0,,259.15,500.0,0,0
309,20,20.0,0.0056620992614087925,257.73,500.0,,259.15,500.0,0,0
310,14,14.0,0.005662099242658669,257.1,500.0,,259.15,500.0,0,0
311,19,19.0,0.005662099217451357,256.44,500.0,,259.15,500.0,0,0
312,13,13.0,0.005662099200361621,255.7,500.0,,259.15,500.0,0,0
313,14,14.0,0.005662099182099036,255.0,500.0,,259.15,500.0,0,0
314,242,242.0,0.00566209888849794,256.68,500.0,,259.15,500.0,0,0
315,11,11.0,0.005662098876095049,256.58,500.0,,259.15,500.0,0,0
316,126,126.0,0.005662098739461976,257.07,500.0,,259.15,500.0,0,0
317,17,17.0,0.005662098721770788,256.41,500.0,,259.15,500.0,0,0
318,100,100.0,0.0056620986211205915,256.66,500.0,,259.15,500.0,0,0
319,19,19.0,0.0056620986026402,256.06,500.0,,259.15,500.0,0,0
320,17,17.0,0.005662098586274718,255.4,500.0,,259.15,500.0,0,0
321,15,15.0,0.005662098571966321,254.69,500.0,,259.15,500.0,0,0
322,43,43.0,0.0056620985316236695,254.37,500.0,,259.15,500.0,0,0
323,16,16.0,0.005662098516864267,253.75,500.0,,259.15,500.0,0,0
324,15,15.0,0.005662098503149626,253.1,500.0,,259.15,500.0,0,0
325,61,61.0,0.005662098448574873,252.92,500.0,,259.15,500.0,0,0
326,13,13.0,0.005662098437188617,252.25,500.0,,259.15,500.0,0,0
327,56,56.0,0.005662098389097838,252.05,500.0,,259.15,500.0,0,0
328,52,52.0,0.005662098345802336,251.8,500.0,,259.15,500.0,0,0
329,18,18.0,0.005662098331113343,251.16,500.0,,259.15,500.0,0,0
330,13,13.0,0.00566209832059841,250.51,500.0,,259.15,500.0,0,0
331,15,15.0,0.00566209830856268,249.79,500.0,,259.15,500.0,0,0
332,93,93.0,0.005662098236205379,249.92,500.0,,259.15,500.0,0,0
333,13,13.0,0.005662098226394467,249.22,500.0,,259.15,500.0,0,0
334,39,39.0,0.0056620981973962365,248.63,500.0,,259.15,500.0,0,0
335,18,18.0,0.005662098184229344,247.94,500.0,,259.15,500.0,0,0
336,81,81.0,0.005662098126629627,247.95,500.0,,259.15,500.0,0,0
