episode,episode_steps,running_avg_100,avg_loss
0,13,13.0000,0.0
1,83,48.0000,0.0
2,17,37.6667,0.0
3,22,33.7500,0.0
4,13,29.6000,0.0
5,12,26.6667,0.0
6,13,24.7143,0.0
7,12,23.1250,0.0
8,16,22.3333,0.0
9,31,23.2000,0.0
10,18,22.7273,0.0
11,21,22.5833,0.4698650147765875
12,11,21.6923,0.3205596723339774
13,17,21.3571,0.21273333009551554
14,29,21.8667,0.10106443022859507
15,14,21.3750,0.05082106643489429
16,36,22.2353,0.028018383360985253
17,21,22.1667,0.018159397922101476
18,12,21.6316,0.015913623307521146
19,17,21.4000,0.014276769669616924
20,11,20.9048,0.013992288827218792
21,18,20.7727,0.012676513236429956
22,51,22.0870,0.010691466074729082
23,10,21.5833,0.010232292674481868
24,20,21.5200,0.009755079401656985
25,11,21.1154,0.008809744295748797
26,39,21.7778,0.008946469471527215
27,27,21.9643,0.009846372236670167
28,10,21.5517,0.00992104592733085
29,27,21.7333,0.010354174076820965
30,14,21.4839,0.010749601093786103
31,17,21.3438,0.011156009701902376
32,21,21.3333,0.012068192873682295
33,21,21.3235,0.013115609596882547
34,15,21.1429,0.013931364628175895
35,15,20.9722,0.014558623979489009
36,11,20.7027,0.014879474585706537
37,11,20.4474,0.01566277105699886
38,14,20.2821,0.015815209996487414
39,15,20.1500,0.016258664801716803
40,15,20.0244,0.017687870003283025
41,22,20.0714,0.01798059685494412
42,22,20.1163,0.01920031790028919
43,15,20.0000,0.019485793262720107
44,19,19.9778,0.01990307642048911
45,23,20.0435,0.02268306643742582
46,23,20.1064,0.021744298100795433
47,14,19.9792,0.023401572834700346
48,32,20.2245,0.025926680507836863
49,17,20.1600,0.02266764103928033
50,53,20.8039,0.026691818855843454
51,20,20.7885,0.026452193781733514
52,17,20.7170,0.02851455647717504
53,21,20.7222,0.02966051690635227
54,10,20.5273,0.02916127387434244
55,12,20.3750,0.0319867463161548
56,14,20.2632,0.027577912834073817
57,12,20.1207,0.028977826548119385
58,16,20.0508,0.03227155935019255
59,13,19.9333,0.03622390000292888
60,11,19.7869,0.03198610313914039
61,23,19.8387,0.029914069515855415
62,36,20.0952,0.03421444782159395
63,39,20.3906,0.03395794298595343
64,20,20.3846,0.035695663280785085
65,30,20.5303,0.034529318536321324
66,15,20.4478,0.03785817225774129
67,14,20.3529,0.034954304939934185
68,19,20.3333,0.03787908095278238
69,13,20.2286,0.03915641256249868
70,50,20.6479,0.03732306219637394
71,13,20.5417,0.03833480981680063
72,26,20.6164,0.04236347629473759
73,27,20.7027,0.03916632156405184
74,36,20.9067,0.038296960604687534
75,35,21.0921,0.04227038840098041
76,59,21.5844,0.04124718661404262
77,32,21.7179,0.04457035462837666
78,42,21.9747,0.045645134966997875
79,69,22.5625,0.04475099636592727
80,26,22.6049,0.04564685331514248
81,22,22.5976,0.04030135519463907
82,13,22.4819,0.047178824503834434
83,17,22.4167,0.044455495169934106
84,18,22.3647,0.0443528416670031
85,48,22.6628,0.04582783420725415
86,58,23.0690,0.046252139619198336
87,82,23.7386,0.045789607845973676
88,11,23.5955,0.04650328477675265
89,49,23.8778,0.049109972063071876
90,16,23.7912,0.05158572341315448
91,71,24.3043,0.04626781341265625
92,124,25.3763,0.04739282042869637
93,127,26.4574,0.05097962839631584
94,16,26.3474,0.04821303591597825
95,33,26.4167,0.053031678621967636
96,16,26.3093,0.049636150361038744
97,82,26.8776,0.05029691846632376
98,20,26.8081,0.0534142192453146
99,137,27.9100,0.0521460687265779
100,156,29.3400,0.05463658145461709
101,112,29.6300,0.05333491018973291
102,163,31.0900,0.05391301302684962
103,51,31.3800,0.054655200016557
104,175,33.0000,0.058628974173750195
105,49,33.3700,0.05805591296176521
106,19,33.4300,0.061342025077656695
107,199,35.3000,0.05941392737791766
108,157,36.7100,0.061232298671914515
109,214,38.5400,0.06505076576755425
110,156,39.9200,0.06198380824226218
111,202,41.7300,0.06891072571904648
112,196,43.5800,0.0712317403938089
113,186,45.2700,0.06614185306894522
114,178,46.7600,0.0733439734393961
115,197,48.5900,0.07873136926499115
116,223,50.4600,0.07724619797961327
117,204,52.2900,0.07866786193906092
118,180,53.9700,0.08024918434934483
119,180,55.6000,0.08355535199451777
120,222,57.7100,0.0911715652223106
121,44,57.9700,0.07974259360608729
122,102,58.4800,0.09603480664173178
123,181,60.1900,0.0967765803042367
124,151,61.5000,0.09855597763513492
125,192,63.3100,0.10327872205137585
126,145,64.3700,0.09960841645711455
127,170,65.8000,0.10398394556387383
128,155,67.2500,0.1053137864797346
129,220,69.1800,0.1046691703948785
130,158,70.6200,0.10865730537643915
131,179,72.2400,0.11293734500819412
132,163,73.6600,0.10935831986413412
133,142,74.8700,0.11652419789576195
134,169,76.4100,0.11768611055418585
135,191,78.1700,0.11855718913775776
136,213,80.1900,0.12255998696484756
137,180,81.8800,0.11973463606296314
138,180,83.5400,0.12342230739692847
139,205,85.4400,0.13238055853218567
140,172,87.0100,0.1250835804506963
141,209,88.8800,0.13369475224870814
142,186,90.5200,0.12498825360890678
143,183,92.2000,0.13713514059782028
144,165,93.6600,0.13737819723107597
145,193,95.3600,0.143290622439718
146,172,96.8500,0.1367230424657464
147,175,98.4600,0.13135018516864094
148,140,99.5400,0.13327044901837196
149,176,101.1300,0.13860584831457923
150,152,102.1200,0.1286079136434158
151,269,104.6100,0.12676889473593148
152,155,105.9900,0.12174193725710915
153,169,107.4700,0.10365074131218992
154,150,108.8700,0.10859169437239567
155,134,110.0900,0.10993984262389478
156,154,111.4900,0.10483985529704527
157,61,111.9800,0.11049352247329032
158,144,113.2600,0.10499249282293022
159,170,114.8300,0.1078072365044671
160,133,116.0500,0.10975623616766661
161,155,117.3700,0.11248794695542705
162,148,118.4900,0.11340353973964984
163,147,119.5700,0.10853675137064894
164,146,120.8300,0.11045549668320646
165,139,121.9200,0.11722788364767171
166,147,123.2400,0.11647463939627822
167,130,124.4000,0.11274312363507656
168,150,125.7100,0.12944349727282922
169,158,127.1600,0.10827760044721109
170,134,128.0000,0.11378572469771799
171,130,129.1700,0.1158634382371719
172,45,129.3600,0.10828705405195554
173,138,130.4700,0.1156630158505362
174,131,131.4200,0.1316772270521135
175,149,132.5600,0.12362269193384072
176,156,133.5300,0.12437919232373436
177,129,134.5000,0.12517036064419634
178,93,135.0100,0.11921675449177142
179,154,135.8600,0.14113303920399253
180,155,137.1500,0.11893639792838405
181,131,138.2400,0.1260756854223841
182,138,139.4900,0.1329656402863886
183,163,140.9500,0.13098458132129506
184,98,141.7500,0.1394890355212348
185,153,142.8000,0.13608630829387242
186,114,143.3600,0.1299261763986004
187,205,144.5900,0.12914054068486866
188,106,145.5400,0.14348248007514006
189,118,146.2300,0.1383656643930886
190,153,147.6000,0.13675684634036098
191,92,147.8100,0.14891772049114757
192,99,147.5600,0.15055764261445012
193,84,147.1300,0.13778036557847545
194,54,147.5100,0.16451367449567275
195,107,148.2500,0.13927350111444978
196,104,149.1300,0.1474310377290329
197,236,150.6700,0.1518912561458804
198,193,152.4000,0.14883484480024312
199,41,151.4400,0.1857476769151484
200,154,151.4200,0.14761698766091427
201,180,152.1000,0.16304110874318414
202,159,152.0600,0.15619697957153214
203,175,153.3000,0.1506263165708099
204,158,153.1300,0.17101159825025103
205,159,154.2300,0.16826577040618695
206,161,155.6500,0.164556660429106
207,42,154.0800,0.1437764958966346
208,162,154.1300,0.16636864686913697
209,154,153.5300,0.178014405023355
210,162,153.5900,0.1651206139854535
211,213,153.7000,0.16864367668022853
212,168,153.4200,0.17505127546333132
213,156,153.1200,0.15626554589909622
214,38,151.7200,0.16274947599556885
215,130,151.0500,0.16406747717410325
216,144,150.2600,0.16878241691220966
217,147,149.6900,0.1778285047356166
218,148,149.3700,0.1669492981069394
219,155,149.1200,0.17097684810719183
220,150,148.4000,0.1702710290874044
221,46,148.4200,0.14573083016211572
222,141,148.8100,0.1565213441214663
223,137,148.3700,0.17957355291412694
224,20,147.0600,0.17397517524659634
225,13,145.2700,0.24496671141913304
226,17,143.9900,0.23587385302080827
227,31,142.6000,0.20039484277367592
228,15,141.2000,0.21735194673140842
229,45,139.4500,0.18590059586697155
230,15,138.0200,0.14143994177381197
231,153,137.7600,0.1911182303614671
232,35,136.4800,0.20011533099625792
233,123,136.2900,0.20769213777550352
234,163,136.2300,0.21405461308277823
235,69,135.0100,0.20511500669670277
236,125,134.1300,0.19077207171916963
237,41,132.7400,0.18057870660431502
238,33,131.2700,0.1723261329938065
239,19,129.4100,0.23623025495755046
240,147,129.1600,0.2223250061324259
241,43,127.5000,0.21943268565417723
242,20,125.8400,0.23514539310708643
243,117,125.1800,0.23542569673214203
244,116,124.6900,0.2269636264937962
245,52,123.2800,0.20241599318643028
246,53,122.0900,0.22393244547101687
247,149,121.8300,0.23256272630103483
248,16,120.5900,0.21533921244554222
249,46,119.2900,0.24069346896494212
250,100,118.7700,0.24728402649983763
251,115,117.2300,0.22851180092472098
252,165,117.3300,0.22834844769853535
253,63,116.2700,0.25069872405202615
254,145,116.2200,0.23434989670741146
255,14,115.0200,0.2537629599017756
256,165,115.1300,0.2384929691977573
257,26,114.7800,0.2103791284159972
258,100,114.3400,0.22619334373623132
259,117,113.8100,0.2520344803093845
260,106,113.5400,0.26083754604014586
261,14,112.1300,0.25730450744075434
262,160,112.2500,0.25862158064264806
263,99,111.7700,0.2537914715481527
264,96,111.2700,0.24994109060692912
265,117,111.0500,0.2853043910084117
266,18,109.7600,0.22738757698486248
267,146,109.9200,0.2519061479921619
268,145,109.8700,0.26700762345873075
269,154,109.8300,0.263145908374678
270,136,109.8500,0.25606808534768577
271,16,108.7100,0.225988716352731
272,183,110.0900,0.27794365607242766
273,133,110.0400,0.26766760112311605
274,62,109.3500,0.2680471511858125
275,168,109.5400,0.26471889924834524
276,171,109.6900,0.26186416082476316
277,64,109.0400,0.2866895663610194
278,70,108.8100,0.2531410458364657
279,165,108.9200,0.2791383812034672
280,149,108.8600,0.2884536210022517
281,53,108.0800,0.30154836525753986
282,174,108.4400,0.2822334134801366
283,161,108.4200,0.2709139433475385
284,35,107.7900,0.3228217210620642
285,154,107.8000,0.2884912607925279
286,99,107.6500,0.2835953313330508
287,200,107.6000,0.2656029242835939
288,78,107.3200,0.2643957753928426
289,178,107.9200,0.2829329198791405
290,166,108.0500,0.279863830622151
291,146,108.5900,0.2706754845120523
292,202,109.6200,0.27980681838891885
293,202,110.8000,0.28992320397075744
294,139,111.6500,0.3053460129328983
295,192,112.5000,0.2963996386291304
296,167,113.1300,0.28444892847297076
297,154,112.3100,0.26725513922268307
298,250,112.8800,0.293065109886229
299,163,114.1000,0.2809846687582007
300,123,113.7900,0.2876746339829472
301,38,112.3700,0.2965080043987224
302,188,112.6600,0.3010371039780055
303,255,113.4600,0.28387573278125594
304,100,112.8800,0.2956377541460097
305,20,111.4900,0.2918921634554863
306,21,110.0900,0.2848909204559667
307,32,109.9900,0.263369316002354
308,12,108.4900,0.3851143118614952
309,123,108.1800,0.3207116372943894
310,22,106.7800,0.3754998083141717
311,105,105.7000,0.310491044038818
312,23,104.2500,0.389653567224741
313,135,104.0400,0.3284452957687555
314,99,104.6500,0.3062148570751
315,21,103.5600,0.32482416253714336
316,108,103.2000,0.34191788598481154
317,103,102.7600,0.31776608222896613
318,26,101.5400,0.3401710090155785
319,106,101.0500,0.32293396429070886
320,103,100.5800,0.3069783994222729
321,22,100.3400,0.3494714098897847
322,107,100.0000,0.3176222740211219
323,12,98.7500,0.2894938091437022
324,142,99.9700,0.3043409969762597
325,221,102.0500,0.305561148388758
326,107,102.9500,0.32330997333487616
327,137,104.0100,0.29845385704814953
328,14,104.0000,0.33846883848309517
329,146,105.0100,0.26703212838875107
330,162,106.4800,0.304492853846355
331,163,106.5800,0.29616151704378657
332,124,107.4700,0.30498358970808404
333,128,107.5200,0.2899736332765315
334,12,106.0100,0.23508274865647158
335,132,106.6400,0.28045196196233685
336,126,106.6500,0.2788605969103556
337,12,106.3600,0.2918226333955924
338,127,107.3000,0.2832786605847398
339,13,107.2400,0.26563273570858514
340,12,105.8900,0.2946872090299924
341,12,105.5800,0.23611489745477834
342,22,105.6000,0.3305718729441816
343,113,105.5600,0.31221312798757467
344,110,105.5000,0.3081011695448648
345,15,105.1300,0.2811093074580034
346,19,104.7900,0.29983978483237717
347,120,104.5000,0.28962969994172455
348,117,105.5100,0.29262634000589705
349,116,106.2100,0.312894979556059
350,123,106.4400,0.28630677654551784
351,20,105.4900,0.26755533888936045
352,117,105.0100,0.30990720586453235
353,111,105.4900,0.3035334914855592
354,112,105.1600,0.27386373401220354
355,119,106.2100,0.2790152518344777
356,120,105.7600,0.28592701091741524
357,117,106.6700,0.26424592091805404
358,116,106.8300,0.2851281854613074
359,121,106.8700,0.2909634967049784
360,127,107.0800,0.29716656867444047
361,128,108.2200,0.3043655417714035
362,13,106.7500,0.25196186940257365
363,127,107.0300,0.268912274830454
364,119,107.2600,0.26695785039112346
365,13,106.2200,0.34533906326844144
366,131,107.3500,0.27542349195662347
367,137,107.2600,0.26663815008517167
368,12,105.9300,0.18809326769163212
369,33,104.7200,0.2659482932790662
370,13,103.4900,0.265010459205279
371,15,103.4800,0.27008319248755774
372,117,102.8200,0.2831647787243128
373,13,101.6200,0.26419802755117416
374,125,102.2500,0.25920797044038774
375,115,101.7200,0.29778752702733746
376,13,100.1400,0.29019158634428793
377,126,100.7600,0.30383571204803295
378,131,101.3700,0.30000123407208285
379,132,101.0400,0.30179857734985877
380,119,100.7400,0.2893818199728467
381,130,101.5100,0.32477842242671895
382,17,99.9400,0.35501018582898025
383,123,99.5600,0.30955448224231963
384,136,100.5700,0.29094372997882173
385,131,100.3400,0.28918047599096336
386,22,99.5700,0.2628342258659276
387,138,98.9500,0.2952857472380434
388,121,99.3800,0.29733027229932224
389,134,98.9400,0.31147168801902836
390,148,98.7600,0.27642975284441096
391,144,98.7400,0.28909529470062506
392,127,97.9900,0.29208911339363713
393,20,96.1700,0.291684637684375
394,169,96.4700,0.27213964451479133
395,135,95.9000,0.32090498747097124
396,164,95.8700,0.2925070026639576
397,155,95.8800,0.2862733623673839
398,158,94.9600,0.28269799553518055
399,134,94.6700,0.29136415575144453
400,166,95.1000,0.28381535419857645
401,157,96.2900,0.259921385722745
402,154,95.9500,0.2863311239989934
403,153,94.9300,0.29999025276819474
404,171,95.6400,0.28916336521942015
405,158,97.0200,0.27339325417304716
406,147,98.2800,0.29018570255918974
407,165,99.6100,0.28505703856547676
408,155,101.0400,0.2693343480207747
409,171,101.5200,0.2751940320414758
410,199,103.2900,0.24207723011080196
411,172,103.9600,0.26328703007379245
412,189,105.6200,0.26510159320459165
413,500,109.2700,0.24116768174432218
414,500,113.2800,0.2298258640486747
415,500,118.0700,0.22768222652375697
416,337,120.3600,0.21149162838417893
417,500,124.3300,0.19837988003715873
418,500,129.0700,0.18401418661698699
419,13,128.1400,0.10170778617835961
420,500,132.1100,0.17117528184130787
421,416,136.0500,0.17393268850103666
422,90,135.8800,0.17120412294235493
423,500,140.7600,0.1566568560320884
424,19,139.5300,0.15840983410414897
425,159,138.9100,0.16027539252133677
426,75,138.5900,0.13417769622057676
427,472,141.9400,0.14863985992565562
428,293,144.7300,0.13232101771484667
429,419,147.4600,0.12976277426889873
430,326,149.1000,0.12256177670773735
431,306,150.5300,0.1344540371297816
432,300,152.2900,0.11984636736102403
433,300,154.0100,0.13070234838252268
434,263,156.5200,0.11682226388456704
435,293,158.1300,0.13375308848091055
436,327,160.1400,0.10988485699502426
437,254,162.5600,0.10277509947828069
438,43,161.7200,0.1150204002164131
439,337,164.9600,0.11617797196121439
440,320,168.0400,0.11538843057933264
441,500,172.9200,0.11860699846036732
442,292,175.6200,0.1120967325237771
443,251,177.0000,0.10272156205993012
444,77,176.6700,0.0925751459942042
445,32,176.8400,0.10775050532538444
446,104,177.6900,0.11218105729382771
447,79,177.2800,0.1141060006840131
448,95,177.0600,0.11712173764642916
449,215,178.0500,0.11712400336684876
450,174,178.5600,0.1227729485648545
451,71,179.0700,0.1161686949117083
452,272,180.6200,0.11814614204580293
453,158,181.0900,0.12817366955259554
454,79,180.7600,0.15507530597852
455,161,181.1800,0.1502993691666341
456,149,181.4700,0.14704956636832864
457,191,182.2100,0.14462670006091993
458,100,182.0500,0.15089558878913523
459,166,182.5000,0.1569970921018576
460,166,182.8900,0.14368585940921702
