episode,episode_steps,running_avg_100,avg_loss
0,20,20.0000,0.0
1,14,17.0000,0.0
2,14,16.0000,0.0
3,17,16.2500,0.0
4,29,18.8000,0.0
5,55,24.8333,0.0
6,17,23.7143,0.0
7,14,22.5000,0.0
8,10,21.1111,0.0
9,28,21.8000,0.0
10,19,21.5455,0.0
11,11,20.6667,0.0
12,36,21.8462,0.43588203602823716
13,24,22.0000,0.30827652538816136
14,31,22.6000,0.23309734367555188
15,13,22.0000,0.1936718489115055
16,12,21.4118,0.17350959529479346
17,30,21.8889,0.15043581277132034
18,14,21.4737,0.13071544361965998
19,17,21.2500,0.12270103964735479
20,17,21.0476,0.11444478613488815
21,29,21.4091,0.11215465258935402
22,18,21.2609,0.10601193623410331
23,31,21.6667,0.10597604681407252
24,15,21.4000,0.1084570586681366
25,15,21.1538,0.11017370124657949
26,19,21.0741,0.11249817554887973
27,10,20.6786,0.11603280678391456
28,12,20.3793,0.12345819423596065
29,45,21.2000,0.11741236100594203
30,11,20.8710,0.11507458849386736
31,28,21.0938,0.13188645962093556
32,12,20.8182,0.12025551808377107
33,17,20.7059,0.1452716737985611
34,9,20.3714,0.13197383615705702
35,16,20.2500,0.14209377067163587
36,10,19.9730,0.14011902883648872
37,16,19.8684,0.14825721643865108
38,15,19.7436,0.16201768318812051
39,28,19.9500,0.17038527955966337
40,14,19.8049,0.1517036615737847
41,17,19.7381,0.17960069065584855
42,15,19.6279,0.18944705426692962
43,10,19.4091,0.20230723917484283
44,12,19.2444,0.1895357904334863
45,16,19.1739,0.19207566138356924
46,9,18.9574,0.19354109300507438
47,10,18.7708,0.20967504382133484
48,17,18.7347,0.21317822223200517
49,16,18.6800,0.24376053363084793
50,12,18.5490,0.21228809530536333
51,12,18.4231,0.2196301817893982
52,20,18.4528,0.22166821956634522
53,13,18.3519,0.24182566771140465
54,24,18.4545,0.23628342462082705
55,21,18.5000,0.24980842570463815
56,11,18.3684,0.20796760510314594
57,16,18.3276,0.24931137450039387
58,10,18.1864,0.2359286814928055
59,21,18.2333,0.2638415814865203
60,14,18.1639,0.26585590094327927
61,28,18.3226,0.2597969243569033
62,14,18.2540,0.2518826127052307
63,18,18.2500,0.29719417376650703
64,13,18.1692,0.2644914067708529
65,10,18.0455,0.30585661977529527
66,13,17.9701,0.2805928519138923
67,12,17.8824,0.2777424106995265
68,12,17.7971,0.3151596064368884
69,14,17.7429,0.2907587470752852
70,10,17.6338,0.32193876802921295
71,33,17.8472,0.34052881959712866
72,12,17.7671,0.30965836221973103
73,14,17.7162,0.33698131676231113
74,12,17.6400,0.33834095299243927
75,13,17.5789,0.3306521956737225
76,16,17.5584,0.36628866009414196
77,20,17.5897,0.342474115639925
78,11,17.5063,0.334234048019756
79,11,17.4250,0.38700919530608435
80,16,17.4074,0.35002429969608784
81,18,17.4146,0.3725305621822675
82,15,17.3855,0.3622292697429657
83,15,17.3571,0.3815796246131261
84,24,17.4353,0.3944940883666277
85,11,17.3605,0.37527997114441614
86,12,17.2989,0.3923381182054679
87,15,17.2727,0.34692200819651287
88,24,17.3483,0.3960781196753184
89,20,17.3778,0.38828480094671247
90,19,17.3956,0.4252816109280837
91,18,17.4022,0.4113115833865272
92,14,17.3656,0.44304207393101286
93,16,17.3511,0.41302799992263317
94,22,17.4000,0.3892950009215962
95,26,17.4896,0.44281043341526616
96,19,17.5052,0.46117145136783
97,19,17.5204,0.40836955999073227
98,24,17.5859,0.4172515192379554
99,21,17.6200,0.3773271633046014
100,16,17.5800,0.4431573338806629
101,20,17.6400,0.43902311101555824
102,31,17.8100,0.45690735405491245
103,36,18.0000,0.47355673131015563
104,22,17.9300,0.4677389291199771
105,29,17.6700,0.46510129447641047
106,34,17.8400,0.5017781503060285
107,29,17.9900,0.4590090400186078
108,21,18.1000,0.48360316668237957
109,49,18.3100,0.4920376472327174
110,19,18.3100,0.4954081538476442
111,35,18.5500,0.4577312801565443
112,23,18.4200,0.551916747637417
113,35,18.5300,0.451023302759443
114,19,18.4100,0.47997303856046575
115,37,18.6500,0.5195473658071982
116,30,18.8300,0.5136810064315795
117,32,18.8500,0.5459959721192718
118,35,19.0600,0.5347358669553485
119,34,19.2300,0.4943172427661279
120,11,19.1700,0.5722777789289301
121,34,19.2200,0.5173701052280033
122,26,19.3000,0.5347723513841629
123,40,19.3900,0.5866636246442795
124,90,20.1400,0.5587664471732245
125,68,20.6700,0.5670723582015318
126,64,21.1200,0.5463363127782941
127,82,21.8400,0.5354774301735367
128,131,23.0300,0.5521065732677475
129,208,24.6600,0.5645787429351073
130,132,25.8700,0.5527933945484234
131,149,27.0800,0.5434165770975535
132,178,28.7400,0.5635406421811393
133,163,30.2000,0.5725377864815706
134,123,31.3400,0.5899368417941457
135,107,32.2500,0.5811294931396146
136,115,33.3000,0.6024560128865035
137,89,34.0300,0.6013881150591239
138,99,34.8700,0.605188989880109
139,108,35.6700,0.5970438696719982
140,81,36.3400,0.5949183412724071
141,95,37.1200,0.6035134804876228
142,77,37.7400,0.5961881198666312
143,93,38.5700,0.6052550843325994
144,83,39.2800,0.6204995315477072
145,75,39.8700,0.5895458130041759
146,105,40.8300,0.6234352458091009
147,76,41.4900,0.6336549395009091
148,80,42.1200,0.6013904690742493
149,73,42.6900,0.6325360316119782
150,56,43.1300,0.6528271213173866
151,77,43.7800,0.6819453570362809
152,74,44.3200,0.6256775380791845
153,85,45.0400,0.6414475338423953
154,84,45.6400,0.6409695769349734
155,53,45.9600,0.6092218312452424
156,74,46.5900,0.6661824414858947
157,68,47.1100,0.6693238335497239
158,81,47.8200,0.6825495973045443
159,97,48.5800,0.6594228845896181
160,121,49.6500,0.6547441136492186
161,67,50.0400,0.6716075552933252
162,47,50.3700,0.6867054922783629
163,47,50.6600,0.6858203569625286
164,89,51.4200,0.6867313626107205
165,55,51.8700,0.6361527730118145
166,146,53.2000,0.7222583258192833
167,212,55.2000,0.7058433605674302
168,172,56.8000,0.7071913370732651
169,143,58.0900,0.6846015377269759
170,123,59.2200,0.6805692970510421
171,104,59.9300,0.6782313771545887
172,144,61.2500,0.6882235626172688
173,113,62.2400,0.6714524484313695
174,97,63.0900,0.70480560073533
175,76,63.7200,0.6754999499964086
176,94,64.5000,0.734295313979717
177,91,65.2100,0.6905454307139575
178,55,65.6500,0.6749280360612002
179,79,66.3300,0.7364269327136534
180,76,66.9300,0.7078109597297091
181,66,67.4100,0.7512060516711437
182,81,68.0700,0.6623052859011992
183,68,68.6000,0.680547575959388
184,98,69.3400,0.7286181361699591
185,71,69.9400,0.7025868588350188
186,92,70.7400,0.7433484833201637
187,86,71.4500,0.6946442480697188
188,77,71.9800,0.6920246652194432
189,78,72.5600,0.68740831162685
190,103,73.4000,0.6836082734239911
191,100,74.2200,0.6677722243964672
192,88,74.9600,0.6943327178331938
193,120,76.0000,0.7126294529686371
194,97,76.7500,0.7058389824383038
195,92,77.4100,0.641272220922553
196,156,78.7800,0.6459530629217625
197,116,79.7500,0.6480834637607994
198,153,81.0400,0.670574303545983
199,136,82.1900,0.6813800323973683
200,178,83.8100,0.6506428521000938
201,161,85.2200,0.6437371489794358
202,162,86.5300,0.6036247351655254
203,194,88.1100,0.5865466812836755
204,263,90.5200,0.5850665240969948
205,500,95.2300,0.524328501060605
206,195,96.8400,0.4419998519313641
207,203,98.5800,0.39678890977440207
208,252,100.8900,0.38569917284425287
209,173,102.1300,0.3639976048056101
210,226,104.2000,0.3582202207989397
211,151,105.3600,0.30979033416470153
212,205,107.1800,0.32394316445400073
213,192,108.7500,0.3172428304484735
214,199,110.5500,0.3053279209077059
215,172,111.9000,0.309202077625276
216,250,114.1000,0.3068654983788729
217,244,116.2200,0.30754567389605475
218,226,118.1300,0.28660311996607124
219,211,119.9000,0.2912077355194148
220,293,122.7200,0.27875224561923195
221,213,124.5100,0.2920512077289288
222,123,125.4800,0.2907429866613896
223,142,126.5000,0.28729005575075117
224,149,127.0900,0.30095191389922327
225,178,128.1900,0.27153661102056503
226,159,129.1400,0.28213011635080826
227,181,130.1300,0.25940044633838355
228,131,130.1300,0.2660150557244552
229,146,129.5100,0.26843854022046476
230,210,130.2900,0.2641545004965294
231,248,131.2800,0.25691434547245023
232,178,131.2800,0.24521521558420042
233,327,132.9200,0.2584893648435763
234,249,134.1800,0.24664217824617543
235,253,135.6400,0.247876027753584
236,221,136.7000,0.2332564424470539
237,298,138.7900,0.23316613997288999
238,186,139.6600,0.21113029685151832
239,305,141.6300,0.22218072129810443
240,500,145.8200,0.19763676539063454
241,424,149.1100,0.17472237584901587
242,500,153.3400,0.1693567998111248
243,500,157.4100,0.1610955260694027
244,285,159.4300,0.16794101172371914
245,273,161.4100,0.1604771070973777
246,411,164.4700,0.16048762098933658
247,500,168.7100,0.16317750497162342
248,362,171.5300,0.13990424102614762
249,301,173.8100,0.13852901901567102
250,342,176.6700,0.13948158221591633
251,71,176.6100,0.12880826017386476
252,302,178.8900,0.13459827723783374
253,211,180.1500,0.14683056734855424
254,500,184.3100,0.13792295750230552
255,76,184.5400,0.13149622143981488
256,92,184.7200,0.1507820389435991
257,65,184.6900,0.15252366381195875
258,90,184.7800,0.1478126200536887
259,62,184.4300,0.12948329951013288
260,89,184.1100,0.13691707202390338
261,112,184.5600,0.16031129229148583
262,139,185.4800,0.1583072843847515
263,88,185.8900,0.15659223649312148
264,92,185.9200,0.16194180301997974
265,97,186.3400,0.16802132563646308
266,176,186.6400,0.16335775910622694
267,88,185.4000,0.1946302346715873
268,104,184.7200,0.1864287369311429
269,115,184.4400,0.15813060286252395
270,108,184.2900,0.17436113005021103
271,98,184.2300,0.17583723320644729
272,84,183.6300,0.1884559922008997
273,102,183.5200,0.18896675869530322
274,107,183.6200,0.1886194573245316
275,97,183.8300,0.16071560886717334
276,94,183.8300,0.17170628326687407
277,84,183.7600,0.1832501838604609
278,87,184.0800,0.18840474995045825
279,90,184.1900,0.20126683169768916
280,90,184.3300,0.2147115139497651
281,90,184.5700,0.20236975095338292
282,83,184.5900,0.20653952554945487
283,84,184.7500,0.2185809960411418
284,87,184.6400,0.18195599163400716
285,90,184.8300,0.17990664115382565
286,88,184.7900,0.20705390361730347
287,89,184.8200,0.1980186929361204
288,88,184.9300,0.18643402574922552
289,82,184.9700,0.22530046037239274
290,131,185.2500,0.2056777602673032
291,92,185.1700,0.2070478946780381
292,107,185.3600,0.2354060905489409
293,160,185.7600,0.2489375475095585
294,152,186.3100,0.24309056051271527
295,112,186.5100,0.23450962168031506
296,106,186.0100,0.23382937619989774
297,115,186.0000,0.20179290421631024
298,108,185.5500,0.2416493759525043
299,110,185.2900,0.22355736707421867
300,117,184.6800,0.22268981935504156
301,166,184.7300,0.2314960751906935
302,124,184.3500,0.2241276408275289
303,116,183.5700,0.2335525038812695
304,107,182.0100,0.23264737737095245
305,127,178.2800,0.22784873623195595
306,148,177.8100,0.21566797269357219
307,120,176.9800,0.21241175544758636
308,119,175.6500,0.2562762926794401
309,260,176.5200,0.230213305955896
310,293,177.1900,0.2289359778191246
311,209,177.7700,0.2510012234226939
312,244,178.1600,0.23195413298538473
313,460,180.8400,0.23690350580474603
314,240,181.2500,0.2358961434258769
315,304,182.5700,0.24585500065433352
316,500,185.0700,0.23866143476963042
317,287,185.5000,0.2610844522325212
318,293,186.1700,0.24112899769288282
319,323,187.2900,0.2521107679596257
320,483,189.1900,0.2482801125949831
321,500,192.0600,0.25745432324707507
322,500,195.8300,0.2434663928374648
323,500,199.4100,0.21819104496389627
324,500,202.9200,0.2166173997297883
325,500,206.1400,0.19315047908946872
326,500,209.5500,0.1622213076762855
327,500,212.7400,0.14747590258717536
328,500,216.4300,0.12410082609951496
329,500,219.9700,0.10601495036110282
330,500,222.8700,0.08919998902827501
331,500,225.3900,0.06700968725606798
332,500,228.6100,0.056542001362890004
333,500,230.3400,0.038933736169710756
334,500,232.8500,0.034762550003826616
335,500,235.3200,0.031297777734696865
336,500,238.1100,0.028421001428738237
337,500,240.1300,0.025031781565397978
338,500,243.2700,0.024905507618561386
339,500,245.2200,0.022337987845763563
340,500,245.2200,0.01895234247483313
341,500,245.9800,0.017611180227249862
342,500,245.9800,0.016968830676749348
343,500,245.9800,0.01450010678730905
344,500,248.1300,0.015370391204953194
345,500,250.4000,0.015301780350506305
346,500,251.2900,0.014991953874006867
347,500,251.2900,0.015283582555130125
348,500,252.6700,0.01619076676107943
349,500,254.6600,0.018673117104917765
350,500,256.2400,0.01997884988039732
351,500,260.5300,0.021585807805880906
352,500,262.5100,0.024818758107721807
353,500,265.4000,0.025639031078666448
354,500,265.4000,0.02454551937803626
355,500,269.6400,0.024230046026408672
356,500,273.7200,0.022861269295215605
357,500,278.0700,0.021552540071308614
358,500,282.1700,0.02118447855114937
359,500,286.5500,0.020677359422668816
360,500,290.6600,0.019906593242660166
361,500,294.5400,0.019007807137444616
362,394,297.0900,0.018640230972376572
363,500,301.2100,0.022722855215892197
364,500,305.2900,0.02482820784114301
365,500,309.3200,0.024223054826259614
366,500,312.5600,0.022883550027385353
367,500,316.6800,0.022484163526445628
368,500,320.6400,0.021774623213335873
369,500,324.4900,0.022076533701270818
370,500,328.4100,0.02359052558429539
371,500,332.4300,0.022040236545726656
372,134,332.9300,0.021139460872969966
373,500,336.9100,0.026480831146240235
374,500,340.8400,0.02780867583863437
375,500,344.8700,0.02548975130170584
376,500,348.9300,0.02430468576028943
377,500,353.0900,0.023516657430678607
378,500,357.2200,0.023000009290874004
379,500,361.3200,0.02554903862439096
380,159,362.0100,0.024727181666208513
381,75,361.8600,0.027750263152023155
382,383,364.8600,0.03071007667250406
383,321,367.2300,0.036341740169513075
384,500,371.3600,0.040933167776092884
385,205,372.5100,0.040117842563223545
386,116,372.7900,0.05436678669126383
387,272,374.6200,0.04462329657433335
388,304,376.7800,0.049286263446495136
389,168,377.6400,0.0409029733134611
390,193,378.2600,0.05881930729905095
391,278,380.1200,0.05746006727446434
392,102,380.0700,0.07128785688466593
393,82,379.2900,0.07420108521856912
394,225,380.0200,0.07196066944963402
395,198,380.8800,0.07908387872569188
396,139,381.2100,0.07699373596274167
397,216,382.2200,0.08604138618749049
398,207,383.2100,0.07804691722697538
399,125,383.3600,0.08480956786125898
400,271,384.9000,0.09177537449047904
401,164,384.8800,0.09582159522262107
402,246,386.1000,0.09187115637615807
403,383,388.7700,0.09723932927537603
404,500,392.7000,0.10940156999975442
405,385,395.2800,0.10097448284701481
406,325,397.0500,0.10977438047814828
407,500,400.8500,0.1073557670097798
408,500,404.6600,0.10767024092189968
409,194,404.0000,0.1072586695519612
410,500,406.0700,0.10731629537045956
411,129,405.2700,0.1000524314134851
412,304,405.8700,0.103233098625328
413,500,406.2700,0.1140537970624864
414,399,407.8600,0.12289546951558207
415,487,409.6900,0.11317512492058336
416,500,409.6900,0.12337331519834698
417,372,410.5400,0.11141928622589237
418,326,410.8700,0.10749316925148657
419,500,412.6400,0.1250384358409792
420,500,412.8100,0.11488035233132542
421,500,412.8100,0.11045477369613946
422,500,412.8100,0.09868370627425611
423,500,412.8100,0.08960662956908345
424,500,412.8100,0.07581695310398937
425,500,412.8100,0.06315807681903243
426,500,412.8100,0.06068208260089159
427,500,412.8100,0.051360440734773874
428,500,412.8100,0.057671499110758306
429,500,412.8100,0.0491924352645874
430,500,412.8100,0.04164561704918742
431,238,410.1900,0.049633329499418996
432,500,410.1900,0.039630729619413614
433,500,410.1900,0.0396057042889297
434,500,410.1900,0.03734075989201665
435,500,410.1900,0.03471946930885315
436,500,410.1900,0.02974185158126056
437,500,410.1900,0.025944618621841074
438,500,410.1900,0.02631632702611387
439,500,410.1900,0.018937448505312204
440,500,410.1900,0.01698703933134675
441,355,408.7400,0.018521688823443905
442,206,405.8000,0.02135967384589818
443,500,405.8000,0.02609187406487763
444,500,405.8000,0.022736271588131785
445,500,405.8000,0.023903882702812553
446,500,405.8000,0.02402837188541889
447,500,405.8000,0.02121342829614878
448,500,405.8000,0.021157454785890876
449,500,405.8000,0.023628577632829547
450,500,405.8000,0.022629782078787686
451,500,405.8000,0.022467407373711466
452,500,405.8000,0.01890709803905338
453,500,405.8000,0.01476633018348366
454,500,405.8000,0.017773779498413207
455,500,405.8000,0.015585169101133943
456,500,405.8000,0.014129571232013404
457,500,405.8000,0.013525479103438556
458,500,405.8000,0.015070115677081048
459,500,405.8000,0.01453580139297992
460,500,405.8000,0.018015738539397717
