episode,episode_steps,running_avg_100,avg_loss
0,23,23.0000,0.0
1,30,26.5000,0.0
2,21,24.6667,0.0
3,15,22.2500,0.0
4,22,22.2000,0.0
5,18,21.5000,0.0
6,32,23.0000,0.0
7,31,24.0000,0.0
8,22,23.7778,0.0
9,17,23.1000,0.0
10,11,22.0000,0.0
11,36,23.1667,0.4372344522372536
12,13,22.3846,0.26712723764089435
13,32,23.0714,0.13961504702456295
14,12,22.3333,0.06517601696153481
15,31,22.8750,0.03863595624364192
16,16,22.4706,0.025185048580169678
17,95,26.5000,0.012473812694416234
18,28,26.5789,0.008160810535108405
19,17,26.1000,0.007623574669089387
20,20,25.8095,0.008083744859322905
21,20,25.5455,0.007966259866952896
22,15,25.0870,0.008113072191675504
23,62,26.6250,0.008366443059076705
24,47,27.4400,0.008706652698047618
25,12,26.8462,0.008985196511882046
26,32,27.0370,0.009835049495450221
27,31,27.1786,0.011519529511250796
28,27,27.1724,0.011664201333015054
29,24,27.0667,0.011890262093705436
30,12,26.5806,0.01182452798821032
31,23,26.4688,0.01394922909853251
32,30,26.5758,0.013272782259931167
33,15,26.2353,0.015769829663137596
34,13,25.8571,0.014567190709595498
35,55,26.6667,0.015870048859241336
36,31,26.7838,0.018422357978359345
37,26,26.7632,0.019197959596147902
38,35,26.9744,0.020680811548871653
39,14,26.6500,0.021168201629604613
40,43,27.0488,0.021079626670757006
41,12,26.6905,0.02188413101248443
42,18,26.4884,0.024491252584589854
43,23,26.4091,0.02337446715682745
44,39,26.6889,0.024069155518634196
45,89,28.0435,0.025359396801821973
46,18,27.8298,0.02656062226742506
47,10,27.4583,0.02976973634213209
48,28,27.4694,0.029426319557907327
49,33,27.5800,0.029654676433313976
50,21,27.4510,0.0322984577644439
51,14,27.1923,0.033859116956591606
52,39,27.4151,0.03341433214835632
53,11,27.1111,0.03375150009312413
54,20,26.9818,0.03704820461571216
55,62,27.6071,0.03633549841000668
56,85,28.6140,0.037021967691971976
57,19,28.4483,0.03797063113827454
58,62,29.0169,0.041501643646868966
59,10,28.7000,0.0426994713023305
60,19,28.5410,0.039021190304897334
61,21,28.4194,0.03953567963270914
62,28,28.4127,0.045595682093075345
63,23,28.3281,0.04726025939959547
64,138,30.0154,0.045575570821276175
65,21,29.8788,0.044364835179987405
66,70,30.4776,0.04762857708015612
67,45,30.6912,0.0454860927330123
68,61,31.1304,0.05103068172809531
69,15,30.9000,0.05321992759903272
70,23,30.7887,0.046896786550464836
71,24,30.6944,0.052163653230915465
72,118,31.8904,0.057875832258644754
73,11,31.6081,0.05285958742553538
74,21,31.4667,0.05938746673720224
75,57,31.8026,0.06094453833474402
76,16,31.5974,0.056547953048720956
77,58,31.9359,0.05981575068214844
78,141,33.3165,0.06260739540324566
79,136,34.6000,0.06117679119822295
80,80,35.1605,0.06572392471134662
81,50,35.3415,0.06601697862148286
82,23,35.1928,0.06707822256114172
83,56,35.4405,0.06651956760989768
84,103,36.2353,0.06755031930119956
85,295,39.2442,0.07227963483813456
86,217,41.2874,0.07198686317502079
87,285,44.0568,0.07828846156858561
88,242,46.2809,0.07691736214540222
89,443,50.6889,0.07951629858119225
90,243,52.8022,0.0851280912910224
91,369,56.2391,0.08676544037523874
92,220,58.0000,0.08939766322093254
93,248,60.0213,0.09161033586508804
94,186,61.3474,0.09885131315358224
95,278,63.6042,0.10138946602107596
96,350,66.5567,0.103070784168584
97,392,69.8776,0.10452976611880016
98,500,74.2222,0.10809858690947294
99,387,77.3500,0.10858662933765764
100,345,80.5700,0.11202774994291258
101,445,84.7200,0.11561460483693675
102,411,88.6200,0.12128576610935285
103,308,91.5500,0.11793283290870778
104,500,96.3300,0.12302826357260346
105,238,98.5300,0.11851278263605944
106,254,100.7500,0.12213803318101825
107,225,102.6900,0.11755686551332474
108,379,106.2600,0.10817349306983495
109,218,108.2700,0.10270392887909478
110,190,110.0600,0.11189669225560991
111,235,112.0500,0.0970515653530651
112,244,114.3600,0.09998643456301728
113,235,116.3900,0.08126419357004318
114,283,119.1000,0.08182002791259503
115,260,121.3900,0.07436565799065507
116,265,123.8800,0.0683279740501125
117,210,125.0300,0.06697521762301524
118,318,127.9300,0.06370058406507538
119,310,130.8600,0.05922527257653494
120,298,133.6400,0.05993221964587101
121,170,135.1400,0.06913044576478355
122,154,136.5300,0.061296035227208556
123,236,138.2700,0.060861821858591195
124,146,139.2600,0.06639503033142792
125,171,140.8500,0.06041107066956006
126,211,142.6400,0.057768185186018874
127,180,144.1300,0.06888406296364136
128,371,147.5700,0.0641799441330396
129,466,151.9900,0.06056572615404817
130,195,153.8200,0.06365036982565354
131,206,155.6500,0.060273987376718845
132,180,157.1500,0.06205544574186206
133,180,158.8000,0.06673413744817178
134,167,160.3400,0.06671695527760033
135,152,161.3100,0.07287139849320642
136,170,162.7000,0.06511323336128365
137,152,163.9600,0.07624754589663721
138,186,165.4700,0.07680729836706192
139,196,167.2900,0.07645067845338158
140,208,168.9400,0.06848018991205698
141,160,170.4200,0.0808599590731319
142,145,171.6900,0.07919276012428876
143,142,172.8800,0.08254274133015686
144,232,174.8100,0.07350755194282352
145,184,175.7600,0.08204645416496889
146,156,177.1400,0.09579448260438557
147,163,178.6700,0.08784717117990452
148,174,180.1300,0.08246733692485368
149,150,181.3000,0.09081370993206898
150,172,182.8100,0.0888570842203186
151,199,184.6600,0.09112225927824351
152,156,185.8300,0.08841384964613005
153,168,187.4000,0.0878439887005481
154,157,188.7700,0.09929968005010656
155,165,189.8000,0.09401788528105526
156,161,190.5600,0.08631879180345846
157,183,192.2000,0.09356088802483076
158,173,193.3100,0.09106421862012906
159,198,195.1900,0.08764531747014685
160,277,197.7700,0.09126764595078217
161,204,199.6000,0.0854816274105699
162,185,201.1700,0.08757275193929673
163,89,201.8300,0.10372994661205605
164,463,205.0800,0.08945168221075707
165,340,208.2700,0.09012270570349168
166,131,208.8800,0.0918388950446521
167,260,211.0300,0.088092370553372
168,277,213.1900,0.08894442305614371
169,206,215.1000,0.09375796102674551
170,206,216.9300,0.09877479478753018
171,160,218.2900,0.08446687137475237
172,189,219.0000,0.08512872082018663
173,183,220.7200,0.08362878159278891
174,50,221.0100,0.09804301047697664
175,295,223.3900,0.08813728447056422
176,350,226.7300,0.09148272923593011
177,245,228.6000,0.09022856047186925
178,89,228.0800,0.09678677717495836
179,208,228.8000,0.09123557441545507
180,232,230.3200,0.09992558134976647
181,246,232.2800,0.0913241248638407
182,292,234.9700,0.08749031807193915
183,500,239.4100,0.09526345880143344
184,500,243.3800,0.08483905045129359
185,500,245.4300,0.08709687859378755
186,500,248.2600,0.08123964092880487
187,500,250.4100,0.07541724856942893
188,500,252.9900,0.07086315318197012
189,500,253.5600,0.07067163667082786
190,500,256.1300,0.0702679089512676
191,500,257.4400,0.06284900003485382
192,500,260.2400,0.061348495576530694
193,500,262.7600,0.05951460826024413
194,399,264.8900,0.05252813604335887
195,500,267.1100,0.05566960721090436
196,500,268.6100,0.04897576632536948
197,36,265.0500,0.05568018046000765
198,61,260.6600,0.043028414814320744
199,500,261.7900,0.05576723923906684
200,89,259.2300,0.05302694849042076
201,500,259.7800,0.05601414455473423
202,500,260.6700,0.04390976197086274
203,373,261.3200,0.042137343968307206
204,415,260.4700,0.03964532307427691
205,150,259.5900,0.04055942296981811
206,239,259.4400,0.03777372054210143
207,314,260.3300,0.04295793090573257
208,300,259.5400,0.048826266733619075
209,218,259.5400,0.049204627936278736
210,184,259.4800,0.04952890246742121
211,397,261.1000,0.050425580977192457
212,450,263.1600,0.0577291357713855
213,197,262.7800,0.057225464382279795
214,158,261.5300,0.05617348616942763
215,236,261.2900,0.06978019197881853
216,220,260.8400,0.06973653089636091
217,255,261.2900,0.07621970448789059
218,194,260.0500,0.07260279124602675
219,206,259.0100,0.086319722585579
220,214,258.1700,0.08480603318600524
221,341,259.8800,0.08796316821707134
222,234,260.6800,0.08309620193556015
223,253,260.8500,0.11012321516959798
224,189,261.2800,0.08951344158717249
225,198,261.5500,0.09458063551779798
226,199,261.4300,0.10024799949409974
227,217,261.8000,0.09747122156901568
228,225,260.3400,0.12114012729376554
229,242,258.1000,0.1195572723311272
230,280,258.9500,0.11644097487442195
231,233,259.2200,0.12449925029130708
232,334,260.7600,0.11444669418193087
233,220,261.1600,0.1308744750874625
234,236,261.8500,0.13089009217318084
235,277,263.1000,0.1386514694298809
236,268,264.0800,0.1195035504851379
237,318,265.7400,0.1290132808528325
238,346,267.3400,0.1395764361684765
239,326,268.6400,0.13888652167894358
240,460,271.1600,0.1562318508290564
241,222,271.7800,0.1573795114501237
242,276,273.0900,0.15262789225570209
243,29,271.9600,0.12192296214273264
244,90,270.5400,0.15600194921717048
245,186,270.5600,0.15740485672628687
246,286,271.8600,0.14844215861228588
247,62,270.8500,0.18451606974967064
248,192,271.0300,0.17668290392127042
249,211,271.6400,0.16562871646877572
250,33,270.2500,0.18618598760980548
251,185,270.1100,0.1832512208839526
252,30,268.8500,0.18337415146330993
253,205,269.2200,0.19996142958904184
254,65,268.3000,0.15418971913078658
255,208,268.7300,0.18888971222063097
256,187,268.9900,0.18771816190969656
257,197,269.1300,0.19174434524029493
258,193,269.3300,0.2118320694299405
259,172,269.0700,0.19133562341787266
260,184,268.1400,0.22060768550727516
261,185,267.9500,0.2048771120406486
262,204,268.1400,0.20535229333201607
263,208,269.3300,0.18564063596288458
264,204,266.7400,0.2115121530186312
265,255,265.8900,0.20784093144842808
266,500,269.5800,0.20384551910869778
267,221,269.1900,0.19355737223243552
268,211,268.5300,0.18936616221610544
269,37,266.8400,0.2022525753221802
270,183,266.6100,0.2013446324978207
271,212,267.1300,0.22282036279662037
272,392,269.1600,0.21557520855484263
273,205,269.3800,0.2091380100197545
274,343,272.3100,0.20220696796329132
275,201,271.3700,0.205798770342745
276,294,270.8100,0.21178383394112799
277,442,272.7800,0.21913065937899762
278,176,273.6500,0.20846536225342954
279,443,276.0000,0.21666151128759772
280,500,278.6800,0.20511720010265708
281,380,280.0200,0.19936931856760853
282,426,281.3600,0.20222612053698077
283,455,280.9100,0.21649521104172692
284,344,279.3500,0.20069806435318707
285,500,279.3500,0.19106986275315285
286,148,275.8300,0.1946318652606695
287,119,272.0200,0.22388797821555317
288,156,268.5800,0.20068375724487197
289,166,265.2400,0.21868797869657178
290,150,261.7400,0.21757881671190263
291,146,258.2000,0.21999389517490994
292,143,254.6300,0.17670573261599024
293,151,251.1400,0.1976418865240173
294,139,248.5400,0.20661781659926012
295,138,244.9200,0.198140906844882
296,198,241.9000,0.21173493296020862
297,153,243.0700,0.1765606678608391
298,149,243.9500,0.19149384113816206
299,146,240.4100,0.22338524186498906
300,151,241.0300,0.2060199546325483
301,149,237.5200,0.2140696762417187
302,29,232.8100,0.21080230125065508
303,143,230.5100,0.23374382384329825
304,183,228.1900,0.21796567708538855
305,186,228.5500,0.23545008277901078
306,205,228.2100,0.22273093828159135
307,210,227.1700,0.2227464379387952
308,30,224.4700,0.24271958923588197
309,219,224.4800,0.22006610157521075
310,221,224.8500,0.19279802706918564
311,262,223.5000,0.21889990885237245
312,253,221.5300,0.21759546475242014
313,205,221.6100,0.2385352800532085
314,201,222.0400,0.2264137571742434
315,191,221.5900,0.24557366078787762
316,257,221.9600,0.2361482194976352
317,74,220.1500,0.22220507077872753
318,244,220.6500,0.22366947635672377
319,500,223.5900,0.21325839365646243
320,500,226.4500,0.21499625963903962
321,500,228.0400,0.20347237184084951
322,500,230.7000,0.19748725530691444
323,500,233.1700,0.19500101489387453
324,500,236.2800,0.19199635518342256
325,500,239.3000,0.18629453128762544
326,500,242.3100,0.17645808114856482
327,500,245.1400,0.16170769215002656
328,273,245.6200,0.16550520944644462
329,500,248.2000,0.16740433039888739
330,500,250.4000,0.14054020413383841
331,500,253.0700,0.13612599201686681
332,82,250.5500,0.12741405796259642
333,500,253.3500,0.12135699698142707
334,89,251.8800,0.09567945441126488
335,81,249.9200,0.11400329787284136
336,94,248.1800,0.09754689661984114
337,500,250.0000,0.10899444918893278
338,89,247.4300,0.0735105982761872
